X_1,X_2,Y_1,Y_2
1044,1092,1347,1597
879,1098,1416,1735
1040,1086,1618,1647
922,1109,1430,1511
1125,988,1652,1721
969,1006,1696,1594
984,940,1358,1477
986,953,1481,1553
1071,1031,1463,1535
988,983,1393,1412
1022,939,1743,1503
1054,962,1482,1569
1086,927,1387,1483
912,847,1375,1316
1019,1001,1486,1423
1064,1069,1537,1380
1077,1083,1497,1780
993,1064,1381,1444
964,939,1505,1445
951,1077,1430,1673
902,1024,1509,1655
995,945,1350,1476
958,1109,1516,1527
1045,979,1444,1500
961,1004,1568,1464
945,965,1512,1542
1032,1138,1609,1820
979,996,1444,1470
1089,1105,1384,1611
1040,1041,1606,1604
905,970,1431,1504
1059,1080,1509,1948
986,988,1470,1467
965,921,1463,1495
1104,989,1555,1848
1084,1041,1720,1366
918,1087,1386,1438
1010,1087,1366,1384
875,954,1400,1432
1069,985,1752,1526
1024,859,1566,1295
938,981,1485,1698
1001,1091,1721,1467
1000,997,1552,1592
956,1100,1490,1518
1051,978,1451,1541
1036,994,1872,1321
910,1043,1684,1660
1012,1005,1443,1364
1103,950,1575,1466
996,1015,1373,1693
1073,1028,1743,1673
1027,946,1549,1509
980,1068,1551,1441
994,1149,1394,1477
1058,1003,1532,1311
1096,1101,1812,1616
1033,1033,1652,1507
922,1023,1556,1806
914,964,1514,1414
1007,1089,1547,1327
837,946,1394,1514
1080,1003,1358,1494
970,1099,1246,1394
939,1098,1522,1817
1010,999,1393,1805
982,986,1507,1540
1079,857,1730,1481
978,1010,1469,1673
1074,954,1632,1249
1046,924,1659,1699
961,1120,1451,1491
954,976,1487,1499
982,965,1518,1494
979,983,1585,1419
987,985,1459,1338
929,967,1514,1448
1052,968,1335,1448
1016,985,1710,1338
1095,1106,1361,1880
954,976,1455,1435
946,1029,1536,1445
1173,1062,1730,1679
1012,1038,1755,1380
1028,976,1484,1530
1085,907,1790,1694
1037,880,1314,1420
1056,942,1524,1612
1070,933,1692,1454
970,1058,1467,1531
1014,1189,1445,1557
1015,1065,1661,1769
983,1066,1516,1644
978,899,1481,1508
962,1039,1402,1525
1073,999,1625,1514
1068,976,1359,1396
876,1024,1556,1700
1052,1004,1732,1764
1035,1011,1732,1464
1055,977,1569,1715
985,1027,1576,1430
1074,964,1561,1542
987,920,1434,1538
907,921,1378,1489
1083,943,1531,1322
1141,936,1614,1419
1146,928,1538,1400
986,1001,1377,1494
987,1016,1483,1516
1011,946,1441,1507
1095,966,1626,1392
974,989,1442,1437
1051,908,1685,1423
1069,913,1724,1501
1097,1065,1672,1665
1049,1077,1592,1623
1064,911,1659,1420
1057,1096,1513,1520
881,970,1555,1538
1048,1130,1683,1674
1060,1036,1638,1386
979,809,1573,1234
884,991,1527,1306
1015,932,1675,1491
936,966,1325,1499
994,1034,1510,1463
1036,1029,1481,1768
1123,889,1366,1522
1000,1086,1670,1655
999,924,1659,1482
1007,1002,1444,1610
848,989,1215,1227
967,947,1309,1560
952,954,1523,1470
995,994,1422,1371
962,1051,1589,1687
1042,1036,1671,1461
988,1073,1513,1699
1085,858,1478,1554
881,1000,1342,1512
1062,975,1391,1489
895,885,1428,1298
916,968,1516,1513
1051,1070,1596,1646
979,944,1403,1430
1009,995,1485,1446
1065,1037,1427,1556
957,907,1540,1389
1082,910,1391,1420
992,1027,1506,1748
1097,986,1579,1816
1028,968,1534,1436
