X_1,X_2,Y_1,Y_2
1004,939,1445,1579
890,1027,1347,1694
929,964,1556,1721
966,1057,1381,1870
1004,1010,1532,1597
1042,951,1461,1545
964,942,1552,1244
1015,1132,1263,1340
1024,1053,1439,1607
900,861,1488,1280
1113,1124,1720,1652
1100,953,1245,1320
913,950,1325,1426
925,1091,1192,1453
1017,957,1230,1437
949,1055,1533,1619
1160,900,1670,1601
984,997,1461,1465
870,1015,1319,1542
1012,1041,1420,1582
1115,1054,1712,1674
1114,1108,1675,1841
939,1039,1464,1657
947,1040,1185,1598
988,1041,1390,1586
929,967,1580,1501
1027,942,1235,1419
929,1000,1592,1308
998,1000,1397,1272
1040,1016,1492,1403
963,1032,1299,1602
1056,982,1487,1606
1022,958,1717,1225
1037,1050,1481,1772
1018,1017,1459,1394
1103,903,1789,1497
1016,1059,1583,1445
925,1003,1379,1373
1081,1052,1279,1580
1218,966,1707,1507
933,908,1613,1421
1036,1040,1244,1588
1008,959,1466,1447
1007,876,1356,1438
1013,980,1684,1666
947,1071,1500,1628
901,966,1421,1508
983,917,1480,1479
952,1001,1487,1476
944,1144,1569,1667
944,942,1491,1485
1011,1018,1544,1758
1008,1039,1649,1550
911,984,1352,1212
940,861,1613,1333
980,958,1581,1389
865,915,1350,1397
1008,1042,1320,1598
955,999,1421,1253
905,1131,1389,1673
976,903,1654,1406
1071,928,1606,1222
1064,974,1647,1704
1061,999,1586,1509
892,1006,1412,1122
1011,858,1475,1238
966,1004,1453,1337
929,944,1248,1213
1090,957,1755,1506
1071,954,1615,1428
1015,1026,1429,1631
915,997,1311,1428
946,1094,1356,1531
951,906,1518,1171
1127,968,1723,1396
1012,1110,1492,1651
868,925,1434,1579
941,1072,1398,1643
900,957,1416,1615
1003,1071,1240,1593
1136,946,1684,1581
949,929,1420,1207
1077,1044,1883,1627
910,897,1382,1459
1104,982,1631,1280
1095,1063,1802,1311
1029,1056,1271,1425
1049,1130,1578,1649
916,1010,1198,1484
1031,964,1545,1709
991,875,1525,1371
1056,1005,1916,1472
908,1044,1376,1314
1058,877,1535,1283
978,1004,1523,1165
987,1007,1583,1586
987,1009,1637,1630
1074,1178,1715,1316
1133,1158,1656,1830
955,953,1150,1500
917,911,1512,1405
991,1025,1718,1480
1000,856,1539,1399
965,934,1552,1491
919,1034,1212,1647
960,1143,1434,1706
940,1061,1540,1538
1001,1052,1365,1465
999,1009,1477,1489
976,990,1840,1613
982,948,1528,1716
1104,1087,1664,1503
937,948,1711,1248
870,1157,1271,1311
978,1000,1548,1496
1026,1000,1496,1459
1048,928,1417,1450
1016,925,1249,1413
1001,1021,1431,1623
985,1129,1435,1642
902,989,1385,1296
1063,942,1312,1422
999,1024,1410,1403
1056,946,1592,1205
1112,910,1666,1467
929,992,1229,1558
1053,1225,1281,1669
1061,979,1658,1542
1000,943,1571,1410
977,872,1232,1352
992,1000,1776,1289
993,996,1480,1657
944,1021,1528,1563
1016,1045,1446,1614
978,918,1251,1254
1074,979,1551,1229
952,860,1529,1360
1027,973,1561,1723
1124,889,1602,1331
1073,956,1389,1410
946,1030,1482,1592
933,1079,1222,1610
1004,1067,1399,1592
908,1079,1235,1612
980,1119,1493,1714
963,934,1513,1324
973,1071,1511,1669
955,926,1703,1406
953,949,1607,1516
992,1006,1706,1682
1065,1098,1658,1271
1026,965,1585,1265
1024,881,1604,1424
1024,967,1291,1444
1012,1053,1231,1594
997,991,1354,1386
930,1064,1419,1635
1238,1162,1606,1651
1089,1101,1449,1639
1048,1033,1568,1264
941,974,1351,1547
1015,895,1459,1176
1005,937,1443,1449
1108,1015,1531,1762
1004,980,1449,1702
946,1078,1452,1688
891,1090,1508,1576
972,958,1457,1461
977,1022,1561,1625
956,999,1485,1457
963,972,1375,1507
910,1085,1422,1510
1053,1058,1279,1596
1061,1023,1493,1291
1035,1054,1471,1333
985,861,1448,1235
1037,990,1600,1466
974,1130,1351,1692
1020,1081,1525,1606
891,972,1246,1772
1029,891,1680,1425
985,910,1551,1559
931,974,1621,1513
1004,1079,1345,1558
1098,1057,1515,1349
1024,1055,1640,1571
946,989,1508,1387
1025,1069,1442,1528
980,949,1469,1360
968,963,1629,1681
1052,1018,1561,1440
936,1086,1509,1679
914,962,1396,1742
1013,950,1214,1431
967,947,1489,1348
1025,1125,1392,1338
1108,942,1681,1252
961,1062,1184,1548
906,986,1144,1514
990,941,1612,1444
1061,1031,1741,1612
943,1001,1393,1622
987,934,1512,1695
909,872,1355,1377
997,1102,1672,1523
1020,985,1476,1464
995,1042,1255,1496
1030,991,1271,1590
977,1018,1342,1568
986,863,1573,1232
1006,1008,1424,1463
946,1061,1516,1296
1056,1044,1576,1334
950,889,1588,1362
972,1024,1532,1614
1001,1031,1379,1690
1052,969,1621,1469
956,945,1257,1444
1046,1076,1579,1741
987,1095,1470,1558
1007,1007,1399,1598
955,977,1539,1432
948,959,1510,1778
1069,1008,1593,1582
1109,988,1487,1872
959,1027,1203,1551
1040,960,1531,1448
979,937,1240,1194
1012,988,1789,1648
901,952,1444,1508
951,998,1631,1591
986,989,1434,1261
981,993,1571,1610
992,1141,1611,1814
971,945,1440,1550
1000,977,1447,1436
1043,1083,1878,1580
890,904,1419,1484
954,958,1511,1307
959,962,1336,1169
1086,890,1927,1284
915,1012,1345,1619
964,1052,1293,1492
952,1009,1702,1270
938,934,1751,1451
982,1030,1254,1433
1081,994,1701,1272
1033,956,1610,1761
1057,965,1672,1357
964,870,1319,1313
1080,998,1246,1486
1082,1096,1481,1462
1014,907,1816,1248
991,922,1610,1188
999,980,1740,1233
970,937,1587,1509
881,983,1359,1790
930,978,1349,1715
1051,911,1561,1330
978,951,1456,1262
1062,1081,1496,1614
979,857,1559,1229
933,938,1402,1560
997,1048,1714,1715
891,1250,1362,1599
983,970,1566,1624
1032,1096,1478,1536
1132,930,1727,1491
978,965,1439,1739
940,990,1444,1146
1111,945,1709,1450
1028,930,1515,1213
988,1023,1508,1413
1003,997,1117,1344
1019,1078,1557,1601
1043,1024,1610,1611
1040,958,1400,1355
1055,1096,1596,1625
989,927,1352,1421
884,1059,1312,1617
1064,1057,1222,1630
1009,983,1398,1497
992,940,1307,1504
912,917,1492,1430
980,1040,1698,1538
959,1086,1364,1687
951,971,1270,1507
1084,1024,1270,1352
1024,1029,1522,1548
1074,941,1603,1472
994,998,1471,1450
973,976,1241,1263
985,986,1556,1432
901,1029,1222,1420
862,904,1218,1387
999,918,1486,1441
1009,1122,1256,1703
1077,1103,1649,1724
968,958,1301,1559
965,933,1525,1479
966,1132,1528,1567
1021,954,1198,1413
1013,957,1587,1257
976,1069,1446,1653
997,1063,1538,1208
1091,887,1679,1443
947,876,1398,1386
997,1021,1497,1200
1016,990,1682,1588
953,983,1727,1455
1102,1156,1454,1646
1002,1121,1376,1751
1028,978,1301,1441
994,1064,1141,1380
1055,993,1561,1812
1038,908,1554,1453
1002,1196,1625,1650
1087,942,1681,1469
906,1083,1190,1685
1003,1072,1503,1599
995,994,1499,1482
953,911,1349,1407
1002,1089,1448,1612
1011,987,1367,1495
1076,978,1373,1480
974,1029,1243,1317
1017,949,1556,1355
966,986,1448,1479
1137,866,1777,1401
1055,929,1451,1446
959,1100,1421,1595
931,952,1578,1500
992,997,1343,1477
1019,1001,1412,1417
934,1009,1210,1482
954,1059,1450,1309
960,1053,1417,1306
1083,998,1641,1445
971,1004,1482,1476
1032,1083,1228,1236
1085,980,1424,1494
1003,946,1584,1507
916,1049,1436,1864
980,933,1511,1354
1061,1005,1477,1576
922,1076,1478,1739
990,972,1499,1371
1043,939,1876,1471
1090,949,1259,1575
1004,900,1154,1570
971,929,1444,1200
888,922,1436,1471
960,1014,1515,1585
942,933,1452,1189
1030,1051,1565,1542
957,888,1694,1389
1033,957,1484,1519
957,1224,1732,1694
938,1143,1447,1795
1103,990,1443,1407
1017,1084,1349,1238
984,970,1464,1575
921,1097,1541,1838
911,988,1468,1503
1026,980,1633,1354
889,973,1456,1443
1105,966,1713,1545
1078,1131,1537,1868
954,1048,1524,1583
896,907,1328,1479
910,1015,1453,1630
963,1010,1237,1584
957,963,1266,1515
1040,1008,1612,1273
1073,1069,1278,1629
998,1050,1508,1706
1069,910,1465,1486
978,1116,1657,1704
964,1017,1335,1525
926,1068,1474,1789
1057,932,1255,1495
971,1033,1421,1686
1006,1114,1261,1769
920,1053,1603,1564
967,1012,1693,1530
1188,934,1645,1453
917,972,1408,1268
1129,1067,1664,1582
1048,1063,1636,1768
955,1000,1240,1443
1107,911,1429,1424
940,990,1690,1355
1042,977,1547,1789
1122,991,1644,1298
957,994,1518,1657
951,952,1296,1371
1019,1082,1580,1563
1030,1006,1460,1444
940,962,1413,1590
1061,1043,1279,1598
976,1147,1680,1514
1098,982,1668,1436
1067,1044,1612,1421
1245,976,1656,1451
966,1084,1483,1588
1095,969,1637,1456
1058,945,1551,1349
1047,1039,1486,1305
1163,904,1750,1414
926,1056,1575,1578
906,928,1420,1440
939,874,1710,1284
995,991,1384,1391
1080,900,1378,1462
1046,1068,1487,1780
1062,1046,1640,1534
954,990,1432,1442
1010,924,1522,1469
1064,1062,1322,1616
908,929,1584,1408
1004,960,1262,1427
1040,928,1668,1561
932,1054,1437,1522
1101,997,1637,1471
977,959,1678,1759
942,891,1414,1203
1062,1053,1292,1698
994,982,1706,1252
902,1018,1377,1311
1036,1115,1538,1694
918,1030,1360,1507
1061,957,1564,1512
1069,914,1645,1239
979,978,1241,1444
977,1069,1753,1635
1047,1001,1257,1499
1131,1044,1788,1301
934,976,1415,1602
923,1034,1440,1601
969,1009,1324,1527
1122,982,1662,1253
947,1041,1582,1612
911,1063,1496,1438
1039,954,1326,1523
1092,919,1223,1373
998,987,1554,1513
917,1096,1555,1882
1099,1102,1651,1703
1115,863,1763,1307
1076,1083,1213,1459
1035,1091,1590,1624
1076,1074,1659,1622
1003,908,1574,1373
1024,1003,1513,1266
999,913,1504,1272
950,1065,1393,1642
1071,1023,1501,1216
918,994,1330,1377
953,1023,1349,1274
949,946,1346,1472
889,1053,1190,1585
986,959,1506,1505
973,939,1636,1248
1076,929,1769,1523
961,996,1400,1519
946,1080,1442,1769
1125,1068,1647,1420
1129,1024,1858,1462
987,1051,1689,1300
991,930,1439,1160
962,999,1193,1522
1105,956,1242,1294
1127,998,1530,1675
941,1000,1370,1490
991,941,1243,1728
948,997,1465,1133
988,964,1553,1529
1012,1037,1513,1603
971,987,1134,1318
933,966,1218,1500
902,987,1480,1252
905,991,1165,1516
1001,1057,1418,1607
1019,1033,1333,1612
881,1077,1317,1364
995,940,1385,1257
980,1048,1412,1519
989,1042,1441,1766
980,1002,1503,1663
1027,1100,1244,1736
1079,1065,1294,1899
989,999,1535,1663
991,1100,1589,1715
904,994,1480,1663
876,868,1380,1221
1122,1089,1868,1549
1004,1073,1318,1583
933,910,1451,1365
979,1005,1467,1457
1029,1025,1493,1605
1073,1058,1558,1497
914,1024,1337,1643
1078,911,1745,1367
993,943,1257,1457
1042,1041,1543,1273
1027,1035,1731,1566
972,970,1253,1677
960,1230,1501,1579
1097,1039,1648,1583
951,931,1496,1193
975,1100,1417,1680
872,984,1422,1561
1014,978,1439,1732
988,1065,1433,1653
1013,1015,1413,1624
1061,1015,1596,1529
1028,1001,1281,1517
1034,944,1579,1509
1042,1063,1794,1576
987,1038,1460,1703
957,1155,1739,1538
900,987,1387,1403
925,970,1221,1642
985,1053,1370,1508
995,1072,1518,1570
998,1013,1431,1385
911,956,1473,1461
986,1087,1356,1402
1004,1032,1788,1433
1142,1071,1651,1578
927,989,1434,1140
1044,1026,1656,1288
998,1134,1422,1591
977,956,1739,1258
1103,1107,1758,1622
981,916,1461,1245
1036,962,1580,1496
961,881,1793,1236
924,997,1599,1605
988,948,1227,1211
1044,1098,1481,1779
895,1074,1444,1468
880,1006,1238,1544
943,903,1229,1353
1097,1011,1797,1427
979,931,1396,1455
1075,978,1560,1722
1012,1017,1427,1591
942,1042,1180,1261
904,897,1210,1449
908,891,1485,1441
1005,954,1461,1351
921,1028,1206,1544
922,983,1552,1436
1123,1008,1777,1418
1053,981,1655,1810
884,995,1378,1222
991,1086,1469,1283
1051,909,1413,1441
953,986,1432,1600
936,1214,1475,1673
1042,974,1714,1685
930,1057,1210,1572
957,970,1483,1672
958,1016,1560,1558
1062,1058,1281,1815
971,960,1648,1548
897,1022,1485,1472
1077,1025,1535,1208
1066,962,1430,1436
907,1063,1292,1665
1071,1103,1880,1667
1039,977,1569,1423
966,1032,1370,1305
993,1007,1245,1230
1068,1037,1628,1734
1018,1022,1463,1567
1079,982,1491,1274
977,978,1420,1532
994,1071,1397,1447
997,906,1473,1400
1090,1066,1637,1293
1066,996,1469,1535
1160,1051,1802,1253
954,947,1509,1742
1100,1057,1540,1535
999,1106,1393,1592
913,1049,1323,1623
928,1005,1528,1237
888,995,1300,1567
1148,1002,1581,1460
994,1000,1551,1572
1050,990,1489,1425
1000,926,1739,1248
894,892,1118,1244
965,958,1569,1556
1011,1018,1161,1486
1080,1073,1632,1267
939,984,1282,1398
1064,1014,1611,1597
1018,1100,1679,1537
986,1009,1804,1518
1057,1107,1283,1670
995,1060,1360,1665
999,1023,1623,1589
1004,978,1231,1207
1015,991,1493,1593
1082,1082,1279,1599
1022,1059,1244,1571
1088,980,1562,1314
1007,991,1762,1594
1041,965,1493,1576
1155,952,1636,1324
975,962,1751,1515
992,979,1226,1410
935,930,1384,1409
931,1099,1225,1749
999,942,1581,1238
962,1003,1690,1367
1114,1046,1699,1567
956,1016,1529,1500
909,1081,1239,1602
1011,1043,1270,1572
850,972,1286,1341
994,1071,1823,1571
986,1084,1271,1790
1027,873,1366,1222
1135,1017,1848,1248
939,990,1199,1192
914,1068,1437,1660
1132,1032,1323,1425
936,996,1228,1556
939,1015,1423,1626
972,1081,1628,1476
1069,985,1612,1446
945,1036,1266,1227
1008,1097,1339,1794
980,949,1451,1522
993,1019,1485,1225
958,1019,1232,1619
906,1070,1587,1608
1026,991,1572,1496
863,960,1188,1564
1057,956,1509,1458
913,1180,1406,1550
983,1066,1657,1640
1047,962,1592,1449
1223,990,1690,1567
1048,1029,1397,1583
1048,1025,1911,1638
1068,1022,1638,1589
1028,1015,1428,1254
1008,1071,1643,1533
1039,1032,1431,1623
1065,1015,1780,1512
963,1015,1414,1254
990,1056,1612,1207
1038,1018,1618,1425
1084,974,1474,1314
991,956,1816,1559
1058,1090,1521,1268
1243,1079,1634,1232
1105,1059,1541,1443
1036,939,1588,1462
882,1006,1145,1769
868,938,1273,1443
949,908,1481,1389
1026,899,1707,1415
1085,1140,1649,1340
964,1046,1776,1739
961,1124,1723,1850
1005,881,1258,1254
986,965,1409,1733
911,958,1452,1670
952,1108,1507,1642
899,1031,1376,1302
944,872,1449,1321
1015,1032,1405,1348
987,958,1555,1585
953,985,1551,1512
1037,958,1447,1435
996,1061,1466,1621
1062,998,1337,1499
975,942,1292,1610
1050,952,1433,1469
1057,918,1420,1224
975,905,1363,1228
990,871,1467,1287
986,879,1484,1356
915,1024,1757,1544
984,1014,1485,1522
940,937,1184,1536
944,1081,1513,1456
972,1001,1430,1431
955,1031,1392,1648
982,928,1591,1440
967,1000,1536,1228
991,905,1517,1432
855,889,1324,1213
1078,999,1589,1584
1037,954,1591,1751
974,981,1473,1408
943,1036,1440,1433
922,963,1572,1437
967,1048,1477,1485
941,915,1609,1465
836,1084,1259,1632
935,979,1396,1218
1049,987,1608,1296
968,968,1761,1490
1002,992,1694,1699
990,1003,1570,1266
1252,1083,1677,1328
895,978,1440,1416
892,908,1249,1460
962,1029,1746,1521
896,926,1450,1429
1072,917,1712,1383
876,1002,1412,1443
1117,1039,1586,1363
1046,995,1653,1710
940,932,1479,1509
1240,1019,1627,1362
1026,1072,1613,1610
989,1021,1574,1584
962,1078,1478,1625
946,995,1507,1457
986,1005,1457,1561
1083,895,1762,1329
1148,1033,1323,1253
965,1015,1452,1515
1026,1052,1569,1521
