X_1,X_2,Y_1,Y_2
1003.0,994.0,1334,1253
940.0,932.0,1492,1405
1031.0,973.0,1641,1489
1025.0,948.0,1492,1373
1005.0,1001.0,1709,1342
964.0,1074.0,1438,1656
987.0,1077.0,1479,1471
1055.0,945.0,1541,1358
987.0,972.0,1506,1787
905.0,869.0,1321,1338
955.0,902.0,1481,1092
976.0,929.0,1364,1357
1025.0,962.0,1378,1419
1126.0,948.0,1605,1426
926.0,1005.0,1379,1532
953.0,945.0,1462,1285
1063.0,1038.0,1563,1233
1019.0,1009.0,1162,1585
1007.0,880.0,1443,1689
948.0,994.0,1394,1551
993.0,1022.0,1609,1498
932.0,960.0,1298,1797
1016.0,959.0,1440,1530
937.0,1003.0,1399,1681
990.0,973.0,1480,1473
934.0,1147.0,1405,1490
1015.0,943.0,1456,1113
1011.0,894.0,1377,1064
1004.0,1027.0,1484,1141
1034.0,1125.0,1381,1834
991.0,926.0,1284,1509
1135.0,1079.0,1564,1498
1053.0,1058.0,1558,1482
867.0,1067.0,1560,1619
967.0,1011.0,1430,1379
1058.0,939.0,1565,1707
971.0,979.0,1553,1472
1107.0,1021.0,1674,1483
1041.0,910.0,1498,1417
887.0,921.0,1331,1361
998.0,1089.0,1472,1536
1029.0,900.0,1492,1362
955.0,1032.0,1570,1525
917.0,937.0,1414,1492
930.0,1030.0,1434,1543
1008.0,1085.0,1360,1298
869.0,994.0,1526,1547
1059.0,995.0,1470,1491
1031.0,976.0,1516,1586
1023.0,997.0,1393,1535
936.0,1097.0,1343,1745
985.0,996.0,1471,1501
943.0,1136.0,1372,1317
993.0,1142.0,1579,1756
884.0,1014.0,1430,1489
972.0,945.0,1453,1424
1035.0,1152.0,1522,1562
986.0,975.0,1419,1546
921.0,906.0,1049,1419
1144.0,950.0,1733,1070
1060.0,997.0,1577,1445
1029.0,954.0,1605,1461
1022.0,1003.0,1431,1628
981.0,973.0,1427,1502
1096.0,900.0,1162,1359
991.0,1008.0,1743,1447
991.0,1016.0,1515,1454
999.0,872.0,1382,1366
1158.0,1117.0,1707,1497
1154.0,1044.0,1462,1148
1009.0,988.0,1443,1121
1036.0,1017.0,1502,1160
846.0,1076.0,1425,1603
927.0,970.0,1358,1380
1024.0,1008.0,1651,1608
976.0,1019.0,1485,1737
1005.0,912.0,1213,1419
954.0,973.0,1417,1408
992.0,970.0,1448,1555
951.0,1037.0,1359,1645
825.0,976.0,1401,1159
1001.0,1014.0,1521,1606
1022.0,1025.0,1450,1409
1003.0,975.0,1242,1164
957.0,958.0,1377,1446
1038.0,985.0,1568,1418
998.0,984.0,1426,1757
1020.0,946.0,1653,1514
1063.0,994.0,1664,1466
1004.0,1095.0,1435,1632
1125.0,1007.0,1614,1423
1049.0,862.0,1474,1332
968.0,1123.0,1312,1625
995.0,1009.0,1619,1164
942.0,987.0,1477,1454
960.0,960.0,1158,1404
1054.0,967.0,1601,1348
1031.0,1062.0,1545,1442
1012.0,1017.0,1324,1463
