X_1,X_2,Y_1,Y_2
967,1060,1313.0,1584.0
935,963,1399.0,1403.0
1070,952,1583.0,1408.0
969,976,1458.0,1399.0
922,1018,1525.0,1535.0
1093,947,1615.0,1589.0
869,949,1357.0,1512.0
944,1143,1505.0,1555.0
1055,1044,1304.0,1533.0
985,839,1350.0,1495.0
1012,972,1686.0,1373.0
1109,1020,1634.0,1415.0
1072,1056,1697.0,1587.0
961,981,1476.0,1443.0
969,891,1641.0,1507.0
940,1017,1391.0,1467.0
959,1064,1299.0,1230.0
1010,897,1778.0,1253.0
1122,1000,1614.0,1459.0
945,942,1421.0,1383.0
989,1020,1362.0,1493.0
924,1001,1369.0,1378.0
1077,1024,1596.0,1572.0
995,997,1600.0,1494.0
1023,874,1494.0,1388.0
1035,914,1232.0,1496.0
989,1103,1555.0,1390.0
937,1075,1507.0,1205.0
959,1040,1425.0,1553.0
1014,1093,1303.0,1486.0
1105,944,1449.0,1521.0
1043,1031,1291.0,1502.0
1030,963,1556.0,1360.0
978,939,1360.0,1348.0
974,1056,1495.0,1643.0
992,884,1365.0,1070.0
1110,980,1543.0,1549.0
947,907,1504.0,1138.0
977,1063,1515.0,1537.0
1065,1069,1608.0,1913.0
1007,1002,1573.0,1551.0
984,1051,1561.0,1556.0
995,1028,1412.0,1257.0
1031,946,1527.0,1373.0
948,1065,1513.0,1468.0
931,1050,1298.0,1637.0
944,1001,1419.0,1250.0
1036,936,1363.0,1458.0
1041,961,1438.0,1388.0
1036,1044,1323.0,1303.0
1009,1021,1423.0,1270.0
995,947,1378.0,1217.0
999,1032,1565.0,1479.0
951,1077,1220.0,1522.0
1043,940,1601.0,1402.0
929,991,1393.0,1572.0
1077,1024,1544.0,1487.0
918,1044,1522.0,1244.0
1051,1076,1632.0,1373.0
896,1027,1388.0,1358.0
1052,1086,1511.0,1637.0
858,993,1461.0,1249.0
982,1081,1498.0,1637.0
913,883,1344.0,1553.0
944,1033,1493.0,1566.0
971,1064,1515.0,1304.0
1088,961,1632.0,1515.0
1067,1051,1499.0,1358.0
955,1067,1336.0,1158.0
999,1105,1479.0,1531.0
1011,982,1421.0,1302.0
1040,1050,1322.0,1593.0
973,972,1400.0,1454.0
1034,1043,1611.0,1370.0
1149,970,1486.0,1451.0
1004,843,1459.0,1374.0
942,956,1347.0,1307.0
1004,1038,1355.0,1144.0
1081,1001,1364.0,1489.0
