X_1,X_2,Y_1,Y_2
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
1018,1018,1470.0,1470.0
