X_1,X_2,Y_1,Y_2
888,1047,1622,1581
1039,961,1569,1575
984,894,1525,1617
985,955,1559,1542
940,1056,1497,1464
1056,943,1495,1431
910,927,1432,1565
995,1002,1568,1547
1053,1016,1482,1664
1033,986,1467,1595
1074,997,1533,1377
1080,1023,1616,1501
1033,1000,1592,1447
999,983,1513,1575
1038,1045,1657,1458
1051,1018,1611,1569
988,1059,1298,1504
1014,1002,1350,1456
1004,1063,1470,1700
1017,1039,1438,1635
1059,1049,1739,1706
1092,1021,1284,1353
1058,1040,1523,1703
939,1075,1157,1667
987,1153,1638,1682
966,960,1389,1156
986,1086,1330,1509
882,1086,1401,1647
1035,953,1584,1392
974,976,1469,1570
943,1036,1392,1501
1017,1039,1550,1706
1064,937,1595,1549
943,982,1165,1557
1037,996,1353,1540
943,879,1385,1607
960,944,1361,1436
965,940,1467,1418
976,991,1358,1465
1050,1062,1599,1598
987,1033,1609,1696
994,1096,1623,1537
1051,951,1381,1630
947,933,1447,1581
1021,1092,1489,1590
975,1060,1504,1697
929,1098,1608,1593
1082,954,1631,1409
1026,1003,1699,1300
951,1002,1479,1553
978,1059,1602,1349
1098,1014,1502,1534
1073,1001,1596,1325
924,962,1525,1480
955,1099,1245,1833
1054,930,1598,1556
1072,1110,1734,1591
1065,1052,1383,1559
1022,1066,1462,1557
963,995,1387,1567
1098,1020,1548,1292
942,1023,1517,1492
925,965,1410,1624
1064,953,1605,1618
970,1030,1624,1526
1035,1008,1370,1560
960,1008,1160,1519
993,1100,1496,1626
990,965,1565,1578
942,911,1507,1410
1001,885,1335,1314
904,1003,1398,1547
1007,1101,1609,1358
1004,933,1410,1463
991,1104,1568,1622
1121,1031,1449,1611
1143,944,1577,1262
1027,1052,1531,1538
1012,1034,1457,1595
997,1138,1540,1685
984,938,1507,1528
1079,944,1511,1562
1093,963,1611,1475
1064,1002,1566,1599
1132,956,1731,1568
1024,933,1588,1461
1059,990,1626,1536
795,1094,1328,1399
960,892,1402,1483
962,977,1336,1469
886,1044,1432,1405
1066,979,1826,1591
973,1056,1291,1423
965,1025,1275,1478
905,1013,1614,1675
1016,1049,1568,1741
968,1035,1368,1606
894,1097,1281,1673
1016,1043,1525,1638
979,987,1624,1477
1018,1053,1596,1619
1037,993,1528,1475
928,1045,1357,1561
1125,977,1779,1474
910,1056,1413,1416
1076,1027,1399,1661
1014,957,1497,1436
1033,983,1376,1534
978,974,1516,1519
978,1015,1512,1586
1003,1046,1444,1468
958,970,1499,1638
974,1122,1679,1622
1063,914,1242,1462
937,1031,1326,1476
1073,1088,1578,1800
1073,1057,1773,1661
1102,1041,1403,1447
1065,961,1618,1316
931,1065,1162,1367
1023,1075,1510,1585
996,888,1717,1443
963,1072,1549,1467
945,921,1476,1326
1015,945,1605,1496
1061,1026,1537,1599
1036,1018,1448,1615
1080,1031,1647,1434
1002,939,1501,1531
1001,998,1432,1568
888,1083,1350,1624
989,1067,1437,1579
1032,949,1522,1496
913,943,1572,1150
986,911,1626,1408
1042,961,1569,1584
1023,1075,1594,1495
1002,1022,1449,1489
1036,1018,1401,1426
896,878,1104,1215
963,967,1272,1584
922,1015,1632,1603
913,935,1352,1135
1012,1123,1613,1592
930,938,1317,1489
948,967,1579,1443
921,969,1654,1475
993,908,1514,1345
1041,998,1548,1394
982,976,1368,1569
1044,1005,1711,1572
963,953,1454,1441
1023,1074,1705,1503
998,1032,1375,1591
986,814,1604,1279
947,1046,1429,1631
1061,1051,1535,1282
979,931,1591,1512
946,931,1308,1506
1101,999,1568,1300
1035,1008,1521,1287
1074,1037,1666,1638
1071,980,1593,1467
1078,1046,1359,1734
1025,1049,1367,1524
999,925,1583,1419
1013,1067,1372,1497
930,940,1508,1446
1000,1051,1630,1637
1040,947,1526,1528
1051,801,1617,1278
1065,1003,1601,1409
1109,815,1485,1473
1071,1009,1541,1452
981,933,1522,1404
1064,919,1608,1549
1052,1051,1567,1511
1083,1098,1545,1479
933,1022,1130,1584
946,928,1449,1285
1131,976,1711,1574
927,1081,1616,1476
1050,1013,1470,1584
927,1048,1632,1396
1071,1038,1435,1497
994,957,1398,1392
1000,1078,1546,1630
1017,957,1599,1529
915,1003,1100,1339
1020,1100,1633,1662
879,1042,1467,1518
1049,1035,1696,1456
934,1074,1427,1631
1056,1012,1568,1487
959,1100,1385,1732
956,970,1566,1288
1066,1020,1451,1408
1043,1048,1332,1532
941,1080,1369,1361
1041,1045,1674,1466
942,923,1636,1526
1040,1047,1568,1514
972,860,1614,1481
967,1004,1543,1683
1090,957,1581,1494
1029,1013,1832,1571
1056,1069,1354,1553
1041,896,1643,1187
996,1000,1529,1563
1010,889,1504,1399
1099,1003,1703,1678
950,920,1384,1512
987,1135,1601,1564
992,1018,1674,1594
890,922,1249,1425
1028,1097,1550,1558
952,933,1432,1441
1069,957,1619,1499
962,1038,1489,1547
981,1042,1431,1464
917,1030,1219,1601
1066,948,1538,1531
995,1028,1676,1521
930,1111,1486,1312
979,1049,1553,1467
1067,989,1645,1488
875,973,1264,1664
1061,958,1651,1566
1001,977,1400,1508
1047,1017,1635,1406
1069,1018,1617,1455
1096,945,1632,1396
947,985,1493,1458
1092,1111,1488,1689
938,1108,1515,1705
1057,964,1712,1443
880,992,1538,1325
1002,1045,1547,1657
967,1079,1363,1611
1050,1058,1572,1632
983,1009,1421,1403
858,1060,1237,1579
1046,1082,1650,1549
1043,951,1499,1480
1004,981,1615,1575
1036,1020,1614,1535
1073,1000,1643,1414
978,998,1523,1390
945,1019,1650,1454
955,1059,1637,1653
1055,910,1609,1546
1013,883,1515,1284
1013,957,1493,1523
891,971,1619,1392
888,991,1427,1408
1096,1074,1660,1566
997,1022,1707,1593
1110,1049,1686,1335
991,934,1492,1254
1098,1022,1661,1574
914,917,1486,1379
1098,989,1447,1346
943,919,1508,1455
1021,937,1722,1368
911,1115,1329,1607
933,1036,1205,1590
1108,885,1715,1442
1059,1016,1659,1589
1033,983,1489,1509
1024,1094,1552,1591
941,996,1641,1355
980,1026,1686,1529
976,983,1489,1463
948,882,1422,1633
981,1096,1316,1567
929,1015,1421,1169
1055,898,1633,1415
961,1036,1251,1591
1104,935,1693,1573
1002,1076,1612,1487
1089,1030,1504,1386
1106,1047,1715,1562
1103,1004,1573,1698
972,1002,1552,1385
1019,1109,1633,1700
1107,923,1846,1425
1030,977,1656,1429
1097,1015,1454,1293
1037,898,1473,1655
1029,919,1631,1617
1022,1068,1604,1545
979,1053,1594,1522
1099,1062,1723,1587
1060,959,1490,1426
949,1154,1460,1741
1044,1013,1561,1212
860,939,1443,1402
918,994,1264,1505
996,1013,1388,1542
1045,968,1300,1508
1063,1065,1562,1585
1055,1040,1709,1483
991,971,1553,1591
1081,1061,1597,1596
995,947,1462,1626
906,1041,1437,1472
1011,901,1619,1339
1075,1029,1651,1538
889,1063,1305,1532
1011,983,1441,1310
915,969,1459,1237
891,893,1482,1373
995,1099,1689,1478
962,941,1466,1519
954,1136,1673,1509
999,966,1369,1422
1031,1039,1404,1388
977,1033,1538,1401
987,1002,1409,1536
1099,938,1649,1577
1045,948,1492,1483
1050,920,1619,1392
1018,1080,1348,1682
1092,986,1478,1497
1030,1020,1622,1202
1016,950,1477,1226
1006,1079,1540,1531
995,801,1443,1314
917,1052,1328,1535
922,969,1398,1503
995,908,1459,1452
924,1001,1489,1297
920,817,1392,1483
1045,951,1493,1418
1081,1064,1550,1661
930,1104,1562,1567
1033,930,1609,1462
1042,1001,1647,1432
1091,1006,1573,1612
1009,977,1493,1460
1065,1121,1616,1596
979,1093,1584,1484
1072,991,1586,1505
1044,993,1416,1505
1045,980,1445,1461
930,926,1458,1439
1061,925,1557,1621
1110,931,1477,1521
1058,1115,1617,1460
951,1034,1406,1450
1069,968,1387,1334
1039,844,1167,1476
980,1024,1533,1433
924,1073,1442,1632
915,932,1541,1679
1006,942,1357,1425
1013,1054,1259,1623
988,896,1251,1445
972,1117,1408,1682
986,964,1409,1632
895,1050,1375,1502
1047,1026,1618,1562
1056,1043,1551,1573
967,926,1410,1500
1038,1026,1427,1459
1003,999,1567,1435
906,1005,1513,1481
954,907,1445,1373
1025,1020,1606,1477
990,920,1527,1490
933,972,1571,1509
939,845,1562,1425
961,989,1391,1378
964,1004,1513,1524
1039,895,1457,1387
1076,956,1604,1519
903,949,1537,1556
990,943,1432,1375
983,1015,1380,1545
977,1041,1428,1590
936,980,1432,1334
936,953,1544,1486
1039,1080,1546,1577
1002,935,1415,1391
1132,898,1579,1382
980,986,1475,1557
1052,994,1641,1551
1023,1031,1584,1469
1102,965,1650,1645
1042,1111,1622,1613
940,1067,1257,1373
858,1047,1274,1511
902,1106,1608,1493
965,972,1526,1508
1018,1086,1401,1655
1078,1099,1601,1396
980,967,1448,1415
1025,1025,1666,1608
995,1000,1356,1692
1042,1078,1578,1558
967,927,1580,1688
858,1070,1581,1468
977,973,1424,1431
973,1042,1493,1676
985,929,1531,1429
933,900,1159,1407
989,1018,1418,1513
894,1054,1469,1613
1064,1078,1636,1499
937,1009,1411,1539
988,990,1575,1548
863,1087,1535,1550
1131,1059,1656,1611
990,1065,1697,1577
994,944,1329,1471
1062,969,1628,1345
980,1003,1414,1547
1079,1038,1608,1560
946,1010,1602,1580
912,924,1397,1501
1099,1164,1542,1732
1126,942,1642,1309
1001,1035,1601,1664
1058,1129,1645,1698
1000,936,1606,1575
1066,1134,1684,1611
928,931,1265,1471
1000,987,1461,1312
1022,835,1534,1151
944,1092,1411,1520
1092,1081,1716,1470
856,1067,1549,1663
1098,1048,1475,1631
1049,958,1305,1383
1056,1037,1586,1615
1056,937,1472,1480
941,939,1628,1396
981,1010,1516,1539
971,898,1439,1281
964,1019,1516,1579
933,980,1496,1550
1099,1005,1736,1496
994,950,1580,1427
1017,973,1483,1568
884,1037,1394,1505
955,917,1512,1607
1071,1011,1480,1594
994,1094,1546,1537
1034,963,1609,1494
1055,890,1377,1502
1060,956,1654,1365
1066,944,1622,1439
967,982,1492,1582
991,997,1440,1479
910,989,1580,1526
1063,1040,1623,1434
904,1015,1289,1609
1103,990,1435,1384
1090,1054,1509,1595
971,1042,1650,1634
976,1056,1512,1654
949,1090,1583,1444
1015,991,1618,1421
1029,951,1678,1431
960,973,1497,1573
964,971,1445,1527
886,1069,1474,1561
1092,984,1726,1605
962,864,1561,1158
1075,949,1644,1465
949,908,1643,1427
1047,938,1562,1413
993,987,1327,1608
1021,1079,1591,1687
962,1013,1536,1566
1043,1002,1597,1564
982,1036,1599,1654
1159,996,1577,1540
976,1110,1496,1642
1115,893,1617,1211
917,1046,1392,1710
1023,1084,1630,1732
1002,915,1459,1308
1084,987,1673,1527
1083,917,1663,1438
1014,1031,1377,1492
986,1028,1628,1584
1073,1020,1638,1628
942,924,1328,1493
1093,906,1614,1353
1024,887,1395,1284
1075,1058,1553,1388
1147,1064,1710,1652
1013,1014,1401,1495
941,1075,1179,1507
984,1026,1613,1506
1029,976,1493,1625
1078,981,1418,1410
955,1059,1390,1739
982,1120,1519,1623
1020,1067,1592,1493
1051,987,1568,1621
1075,999,1591,1677
1004,993,1615,1578
1116,908,1678,1428
922,1040,1607,1587
1001,888,1556,1258
914,945,1479,1257
994,982,1417,1618
1008,882,1480,1283
1032,1042,1332,1483
971,944,1424,1554
1012,1036,1375,1544
1084,1054,1656,1358
1007,1120,1493,1692
1078,1008,1536,1494
1006,985,1280,1530
1027,1026,1510,1676
1070,1038,1676,1473
1008,958,1345,1439
1022,1008,1562,1627
1040,1012,1554,1335
985,1025,1382,1632
954,934,1653,1451
1036,908,1344,1668
1100,1036,1652,1417
985,927,1432,1264
924,812,1464,1477
1057,1101,1655,1468
921,892,1461,1424
947,1106,1632,1484
1031,959,1579,1558
946,1095,1300,1637
907,968,1512,1557
961,935,1676,1349
1132,969,1685,1380
976,1052,1556,1609
1045,1043,1525,1564
977,942,1447,1298
1098,1055,1913,1651
1050,1049,1492,1493
936,956,1452,1284
861,1009,1324,1613
956,928,1581,1261
964,976,1395,1511
988,927,1498,1281
1035,1065,1583,1306
987,855,1529,1152
1095,944,1561,1503
1036,1074,1530,1582
1033,1058,1491,1584
927,997,1147,1389
1048,981,1527,1522
1031,956,1641,1472
1120,926,1695,1433
974,1088,1611,1660
879,1128,1625,1538
961,1073,1514,1501
1068,1117,1640,1490
1062,1049,1582,1661
1052,1086,1554,1524
917,942,1470,1550
1019,966,1498,1556
1040,941,1726,1400
922,1030,1412,1507
1102,1067,1565,1525
957,1001,1425,1356
1082,1080,1601,1550
955,944,1313,1432
1144,1101,1634,1516
1046,1099,1472,1716
1026,956,1656,1363
984,995,1568,1333
1040,922,1585,1323
962,1047,1538,1611
1083,1058,1500,1402
1018,954,1290,1414
977,1125,1273,1644
829,1102,1257,1565
1097,954,1462,1446
1049,1089,1290,1567
997,1032,1330,1601
1024,1020,1523,1475
1050,1043,1466,1583
939,1072,1659,1613
1050,947,1637,1496
1027,1051,1622,1530
1013,1125,1407,1650
1024,1093,1633,1460
914,894,1415,1515
950,959,1364,1561
1020,1011,1601,1524
1034,1101,1585,1552
943,989,1527,1721
1020,1068,1448,1652
932,1028,1516,1660
1018,1091,1522,1391
1124,980,1590,1497
1073,991,1543,1704
1047,959,1584,1538
989,1110,1646,1557
931,1027,1606,1523
1037,1057,1496,1297
1019,1060,1562,1652
1037,1035,1607,1642
950,987,1532,1565
1012,1015,1523,1493
998,1034,1352,1552
1003,979,1606,1550
878,928,1393,1341
1086,978,1476,1584
946,1103,1322,1399
1059,1024,1526,1537
1125,939,1610,1561
970,993,1597,1471
1004,1080,1421,1518
1049,978,1540,1521
989,978,1518,1521
916,1050,1103,1529
1053,971,1494,1395
1002,975,1518,1401
1131,942,1480,1527
1059,1102,1383,1712
1009,1021,1452,1546
1053,1020,1388,1577
1134,994,1564,1566
964,995,1515,1582
1044,1043,1666,1488
906,944,1649,1504
1072,1013,1515,1392
937,1048,1389,1618
1007,1141,1528,1936
985,1070,1484,1615
1060,972,1605,1332
1118,947,1469,1543
1042,941,1579,1491
923,998,1181,1602
1039,935,1612,1361
1050,952,1440,1393
1021,1132,1526,1720
1096,1047,1482,1574
1067,888,1381,1504
1061,921,1603,1405
927,991,1448,1563
1139,1001,1762,1479
1020,1067,1556,1636
963,970,1579,1378
1009,911,1318,1688
909,1140,1428,1497
891,1106,1412,1517
933,1060,1634,1565
882,948,1281,1571
1038,1073,1412,1477
933,981,1480,1623
1080,943,1565,1364
1054,987,1469,1406
1021,1068,1547,1237
1069,988,1594,1538
1008,1006,1483,1362
857,1110,1633,1500
1045,1061,1487,1600
935,1024,1447,1625
1055,1030,1580,1478
970,1132,1524,1905
1007,1121,1448,1477
1101,1018,1621,1168
1110,1025,1864,1570
903,1024,1475,1678
917,1023,1290,1378
973,1087,1503,1717
1064,947,1465,1374
1050,919,1568,1417
1048,873,1543,1210
1035,948,1646,1508
987,1034,1437,1605
957,1036,1521,1607
937,1002,1424,1348
1080,963,1834,1516
1082,1058,1602,1334
1016,916,1418,1434
937,960,1572,1354
963,986,1410,1322
999,943,1614,1497
1019,929,1307,1313
872,945,1134,1560
1023,1080,1716,1574
937,876,1547,1240
988,1001,1304,1491
1029,1066,1324,1725
1010,1058,1475,1646
1073,1071,1602,1664
947,1077,1558,1699
992,1016,1355,1580
986,903,1449,1286
1014,891,1285,1261
1010,1086,1339,1581
1087,1070,1742,1490
938,905,1388,1372
973,1052,1396,1513
940,1048,1511,1555
973,914,1668,1493
1116,965,1737,1629
963,943,1506,1462
1118,1073,1541,1642
1036,1046,1620,1615
1009,1018,1573,1619
1031,1030,1567,1645
918,995,1650,1526
1074,1048,1668,1540
994,990,1497,1560
1060,1083,1646,1654
1071,959,1474,1321
956,1056,1546,1649
1070,906,1561,1433
1108,933,1605,1260
1038,996,1605,1573
1006,1010,1470,1505
1038,927,1671,1367
1037,1078,1514,1581
970,1036,1444,1545
1037,1026,1612,1481
956,1031,1574,1596
1038,935,1495,1508
993,956,1332,1659
1067,1043,1588,1588
1032,1007,1508,1611
1052,1028,1365,1607
954,994,1394,1618
1016,977,1594,1620
944,961,1377,1612
880,1005,1399,1378
1012,1028,1617,1491
931,1050,1499,1630
979,1045,1541,1628
1075,1114,1459,1547
1091,962,1566,1410
1057,1069,1499,1652
1062,993,1525,1523
879,987,1330,1324
1050,988,1635,1546
932,969,1634,1608
1029,913,1625,1471
993,1071,1578,1481
1014,1001,1306,1313
975,1116,1399,1474
1025,1026,1648,1543
970,980,1311,1394
1092,970,1660,1621
942,906,1350,1586
976,1106,1476,1706
980,936,1654,1605
993,1018,1476,1480
1006,1029,1559,1775
936,1063,1121,1623
874,891,1111,1405
962,962,1659,1302
948,981,1431,1631
983,1028,1324,1627
983,1127,1462,1497
1005,1024,1293,1581
967,967,1476,1496
1071,1059,1502,1452
1066,988,1485,1688
964,962,1647,1548
910,1042,1448,1533
925,1023,1621,1653
1033,914,1523,1594
1031,1011,1516,1391
1003,995,1374,1438
953,1038,1414,1540
1037,1030,1666,1628
1070,1035,1530,1378
1077,995,1539,1544
1021,962,1542,1401
1099,909,1474,1416
882,1035,1448,1539
1029,1032,1394,1377
890,1032,1603,1567
1014,1132,1616,1580
1020,1001,1615,1462
1064,1117,1451,1656
1092,934,1597,1472
1125,1054,1666,1510
1023,1008,1531,1667
1028,991,1481,1411
1024,1067,1513,1605
1087,1059,1527,1643
1065,1073,1535,1598
983,1101,1677,1617
957,879,1443,1482
1061,938,1590,1575
1044,985,1572,1492
948,1037,1435,1575
1005,1095,1473,1613
1017,1038,1618,1251
1148,1046,1784,1497
1034,942,1535,1327
1049,951,1596,1414
880,1150,1622,1536
1005,956,1578,1541
1045,936,1569,1467
903,1093,1139,1544
1056,1049,1433,1609
950,944,1566,1586
1084,977,1510,1635
1022,917,1521,1257
955,1023,1538,1672
1101,1003,1834,1317
919,1020,1426,1616
1065,1015,1635,1549
1086,859,1448,1384
1067,892,1507,1301
948,970,1456,1559
1101,1078,1545,1558
991,1093,1528,1602
1026,1049,1625,1619
949,921,1431,1266
1021,961,1450,1501
1027,838,1509,1476
1022,941,1543,1451
999,957,1510,1372
1011,1007,1533,1494
1088,971,1689,1334
1055,856,1638,1507
925,880,1619,1511
1036,1016,1567,1643
1065,1039,1574,1457
1018,977,1538,1638
1113,1072,1577,1501
1121,1059,1469,1600
1041,905,1548,1400
1014,966,1592,1414
1073,1005,1623,1471
1113,884,1555,1413
1060,1045,1519,1608
1084,1081,1591,1347
987,932,1528,1368
947,980,1323,1448
996,954,1585,1146
1011,906,1445,1248
985,979,1319,1664
1069,1016,1728,1401
977,964,1599,1342
1094,866,1457,1544
993,821,1468,1430
996,899,1555,1662
1048,969,1650,1557
899,1046,1625,1331
1073,1078,1608,1530
1045,1074,1439,1584
998,1100,1417,1490
940,1077,1490,1581
941,1022,1472,1409
976,1039,1429,1326
941,1075,1415,1676
944,963,1411,1437
897,944,1473,1392
961,972,1499,1414
969,974,1507,1428
927,965,1161,1596
920,983,1386,1281
1075,1031,1480,1701
1058,972,1459,1442
928,979,1415,1568
960,1086,1412,1924
1030,928,1504,1636
1033,1001,1502,1547
1006,976,1555,1420
1036,1042,1397,1517
1046,1019,1584,1568
1079,1087,1451,1620
1047,992,1533,1492
1097,998,1707,1618
1048,1042,1564,1646
1043,1096,1663,1633
1082,1008,1589,1471
1084,964,1584,1448
974,1099,1572,1553
1057,1071,1623,1387
937,983,1510,1613
962,866,1459,1603
930,1004,1499,1386
1080,907,1669,1202
1051,1077,1534,1611
973,1036,1484,1645
979,938,1509,1557
