X_1,X_2,Y_1,Y_2
1064,1030,1578,1707
1098,1004,1541,1530
1030,1101,1650,1477
995,1097,1594,1579
975,926,1583,1337
905,899,1307,1460
1061,990,1753,1347
943,1073,1391,1505
1024,1067,1400,1655
935,1081,1322,1788
1079,1012,1451,1748
837,1005,1161,1585
837,1082,1157,1449
1032,1075,1682,1461
1021,923,1495,1441
1036,1076,1764,1814
1022,1057,1359,1467
963,1051,1682,1637
994,928,1325,1355
1040,880,1387,1154
983,967,1500,1560
1004,1007,1347,1366
961,938,1225,1227
1021,1015,1463,1434
986,965,1618,1262
1143,1048,1730,1554
1029,1008,1482,1419
974,958,1668,1407
1001,907,1476,1707
1107,936,1414,1245
1052,1116,1268,1794
1008,1051,1377,1789
1093,1067,1501,1606
998,997,1431,1439
1036,939,1752,1253
1033,1134,1799,1762
987,926,1204,1499
1041,934,1298,1301
1039,958,1553,1721
1013,1010,1738,1437
900,999,1520,1197
975,1083,1458,1476
1028,1037,1529,1514
939,960,1532,1563
982,1052,1481,1845
891,882,1365,1599
1022,941,1497,1584
1040,870,1823,1155
1108,924,1557,1754
1045,1041,1560,1562
948,1006,1506,1473
1002,987,1362,1448
1078,985,1414,1420
1077,1064,1590,1600
1111,942,1480,1152
1016,1043,1531,1313
1149,974,1837,1411
1005,1065,1189,1559
1076,946,1389,1534
1009,1004,1468,1374
938,973,1552,1404
988,1044,1483,1484
882,1108,1335,1418
1022,999,1288,1483
1011,1091,1526,1736
931,1049,1325,1455
1012,1001,1442,1329
1008,903,1486,1370
1102,1069,1629,1877
990,888,1292,1192
1002,959,1338,1497
1005,1064,1329,1710
1139,1025,1743,1739
1041,1080,1509,1634
978,968,1493,1478
1031,986,1551,1569
990,1026,1439,1438
1046,999,1610,1545
1023,923,1749,1295
978,995,1479,1454
1090,1015,1792,1469
1106,993,1673,1494
952,1035,1393,1393
856,1108,1684,1676
975,1001,1442,1554
1015,985,1403,1212
929,988,1805,1266
870,1016,1358,1473
1074,1092,1927,1841
1086,1036,1769,1458
1013,959,1468,1423
930,934,1613,1552
980,926,1443,1354
925,999,1559,1470
966,1128,1615,1587
877,1000,1156,1084
1072,987,1598,1412
933,1046,1422,1499
1024,991,1433,1499
1163,1074,1545,1331
926,988,1749,1381
935,1014,1346,1528
1030,990,1768,1728
1045,999,1391,1323
1035,929,1726,1301
988,1134,1343,1538
1033,1056,1326,1564
1089,992,1791,1691
1120,1018,1729,1326
1102,945,1495,1494
959,986,1587,1213
1011,1037,1157,1258
1067,958,1709,1410
974,978,1183,1313
941,1008,1318,1285
1005,975,1592,1411
980,979,1537,1373
1023,980,1503,1188
1054,984,1482,1591
1029,896,1391,1358
1053,1092,1710,1598
930,936,1800,1371
1032,860,1386,1430
922,1145,1134,1581
940,1040,1312,1576
1044,990,1496,1471
1010,1033,1416,1572
1096,988,1572,1555
1115,1043,1587,1559
1016,922,1286,1394
1028,871,1473,1457
1005,1204,1170,1585
911,1048,1335,1756
1056,1140,1442,1533
952,1081,1206,1507
1037,1041,1427,1777
1007,984,1430,1451
893,1052,1207,1529
1006,1022,1378,1716
1076,1099,1677,1530
970,994,1543,1312
975,962,1497,1579
979,1007,1503,1526
989,936,1395,1306
995,875,1413,1372
1122,1099,1561,1566
932,1031,1304,1465
1080,1034,1476,1567
1116,1027,1504,1756
952,931,1333,1293
941,898,1435,1479
912,917,1306,1516
1244,1092,1614,1505
993,1033,1359,1674
925,1052,1509,1594
1028,871,1520,1507
968,1077,1595,1432
1052,970,1551,1397
931,978,1388,1451
1041,959,1507,1219
1070,1058,1775,1325
949,880,1319,1149
985,1093,1488,1603
1059,1033,1558,1478
935,1002,1488,1472
1052,992,1767,1452
909,956,1439,1474
1061,972,1505,1440
1059,1079,1648,1634
1104,907,1496,1431
925,955,1760,1477
1111,1012,1447,1444
975,1056,1378,1476
1073,1017,1402,1589
1003,1035,1480,1536
1056,891,1744,1216
1066,1029,1537,1537
1065,1022,1840,1382
1026,837,1508,1161
1056,1002,1709,1448
1030,922,1362,1460
1008,1095,1496,1474
1068,947,1380,1569
1001,1110,1394,1586
1102,1054,1517,1550
978,1014,1314,1465
1022,1007,1509,1252
1012,932,1310,1259
1136,853,1591,1458
991,1035,1318,1383
994,1002,1369,1487
957,1074,1400,1558
1058,1038,1808,1348
965,1157,1253,1636
1070,1009,1339,1694
1024,940,1368,1511
935,1009,1504,1764
1030,980,1482,1392
1110,1013,1742,1525
939,1048,1416,1758
