X_1,X_2,Y_1,Y_2
1041,1047,1336,1417
1045,1041,1688,1824
1091,935,1562,1520
958,911,1425,1274
994,1053,1404,1507
903,1204,1386,1748
1046,1222,1484,1718
1098,984,1617,1553
925,1097,1450,1820
926,889,1493,1566
1008,1051,1402,1777
1001,981,1802,1526
915,1014,1410,1391
962,987,1535,1496
981,1104,1382,1623
973,1014,1491,1488
1041,1011,1564,1441
1001,948,1616,1422
1044,1043,1410,1532
939,948,1584,1678
898,954,1691,1534
955,929,1691,1491
1014,1066,1580,1762
939,1085,1382,1737
960,901,1576,1438
1030,1079,1735,1547
983,949,1585,1302
987,1048,1393,1741
926,990,1495,1375
982,981,1498,1306
1020,1059,1735,1454
1012,1024,1850,1744
948,886,1515,1495
946,920,1340,1341
949,950,1585,1448
966,1116,1523,1395
1009,1035,1580,1518
974,998,1500,1385
1062,1006,1699,1460
850,1020,1279,1493
1023,879,1488,1495
919,1025,1489,1359
966,1006,1381,1389
971,1123,1518,1572
1086,962,1926,1463
1108,987,1471,1618
1012,1142,1475,1735
972,1194,1585,1662
955,1100,1538,1432
1044,1050,1524,1820
1014,1039,1491,1716
898,1063,1409,1528
1003,983,1475,1472
956,998,1365,1401
1065,1101,1846,1827
1016,998,1339,1444
1137,1095,1620,1820
919,986,1297,1785
959,1051,1422,1356
1024,1044,1702,1786
939,1075,1608,1358
944,964,1634,1533
933,1059,1474,1506
892,1122,1770,1489
950,1009,1441,1451
990,1007,1562,1385
1020,1037,1720,1673
997,1049,1349,1491
1006,949,1646,1655
1002,1087,1615,1385
1086,929,1649,1787
1064,934,1497,1510
1002,1067,1672,1410
966,1047,1740,1434
1005,982,1620,1477
1028,1017,1600,1436
966,1159,1761,1639
997,993,1394,1708
911,1035,1286,1480
1061,1013,1700,1636
1154,964,1603,1621
946,1114,1505,1711
987,1028,1600,1641
974,1029,1666,1527
1051,1063,1338,1682
1005,913,1573,1466
1016,957,1242,1507
1034,1076,1708,1652
990,1045,1378,1369
917,1012,1531,1597
1027,1075,1323,1652
1063,1114,1689,1429
1096,892,1531,1577
945,1036,1479,1367
995,1040,1646,1331
952,1085,1718,1415
975,968,1550,1535
884,1111,1315,1851
884,998,1280,1461
1085,945,1516,1584
997,1021,1407,1502
1043,1009,1284,1640
1087,1020,1667,1631
990,963,1423,1532
1133,967,1766,1522
1130,1055,1545,1382
950,1028,1586,1482
1039,1109,1700,1669
918,920,1330,1447
1025,991,1705,1398
910,1049,1447,1763
988,944,1546,1285
1022,1091,1781,1434
935,1059,1470,1676
1055,968,1685,1532
965,936,1257,1249
1105,974,1463,1388
1066,1081,1692,1427
927,1030,1515,1284
915,962,1423,1599
1188,959,1798,1426
1047,1091,1367,1725
977,1051,1393,1553
992,908,1618,1391
1030,973,1533,1350
939,1105,1634,1523
961,992,1400,1709
988,1058,1578,1532
1021,927,1507,1446
1061,1092,1576,1645
1003,961,1547,1372
947,1035,1808,1760
988,977,1596,1721
943,1061,1454,1704
1039,1060,1744,1586
906,937,1420,1460
1031,1030,1393,1601
1016,1024,1378,1461
975,1062,1457,1610
897,1001,1572,1601
1040,1115,1372,1766
1096,1014,1414,1765
839,976,1264,1483
1097,968,1429,1518
979,1064,1503,1594
1039,943,1485,1339
1059,1114,1664,1702
925,940,1472,1543
883,1076,1306,1461
934,1060,1311,1871
1060,1038,1576,1455
986,1098,1580,1287
1070,1012,1615,1667
1062,1060,1500,1494
1086,1016,1602,1396
942,1011,1592,1350
937,1037,1539,1305
997,994,1556,1408
1044,982,1841,1542
917,944,1537,1414
946,1003,1418,1499
1051,1174,1414,1584
1005,992,1454,1593
991,911,1511,1401
938,928,1602,1544
942,944,1563,1572
1043,949,1520,1767
951,1016,1632,1333
1067,974,1562,1307
930,1086,1410,1620
