X_1,X_2,Y_1,Y_2
981,970,1644,1507
1059,943,1644,1250
1016,1072,1497,1637
1053,1153,1597,1725
1126,999,1565,1577
1017,942,1716,1482
1022,962,1503,1424
990,914,1521,1374
1094,1082,1544,1657
990,1022,1326,1549
950,1069,1364,1589
1000,1038,1675,1627
974,1027,1414,1527
1023,943,1491,1411
929,944,1475,1743
1005,922,1592,1412
977,940,1444,1423
963,1113,1623,1495
954,1067,1508,1422
944,1019,1478,1549
924,898,1699,1374
952,970,1279,1664
993,953,1535,1669
1024,888,1451,1637
992,1034,1761,1560
1024,1046,1454,1385
1150,1034,1588,1609
956,1090,1635,1564
1023,988,1595,1728
945,1068,1463,1613
1006,950,1757,1356
970,991,1480,1754
1027,1113,1488,1500
1008,1001,1574,1639
1002,951,1248,1564
954,1151,1353,1528
979,904,1661,1347
996,1135,1496,1512
922,1036,1746,1500
966,1057,1638,1573
1125,921,1889,1468
970,929,1576,1413
906,909,1179,1359
976,902,1471,1362
1058,886,1728,1405
998,981,1622,1519
1125,848,1485,1291
1033,976,1523,1540
1008,1095,1864,1535
917,975,1364,1754
912,980,1181,1396
958,1017,1319,1633
983,993,1511,1740
1091,1061,1503,1549
944,1014,1576,1500
1024,1011,1660,1498
976,997,1623,1666
978,1039,1542,1597
1032,1008,1585,1504
946,1004,1343,1654
1070,974,1600,1368
970,1098,1355,1791
927,1163,1368,1346
982,1056,1776,1681
1040,1127,1457,1617
971,897,1383,1400
1090,1024,1497,1372
911,928,1423,1470
1029,1057,1368,1552
965,995,1384,1503
1065,1012,1244,1504
976,945,1443,1426
1053,1018,1423,1419
914,975,1364,1447
1044,885,1565,1192
1022,944,1558,1349
1042,1081,1798,1598
974,982,1385,1553
1161,915,1447,1388
987,1011,1505,1669
882,972,1637,1417
1042,893,1597,1377
963,1061,1282,1572
1038,1017,1508,1515
973,1047,1592,1634
958,926,1616,1501
1017,1041,1674,1369
940,962,1598,1451
829,1059,1233,1617
1009,928,1395,1490
1123,960,1666,1361
1067,1017,1703,1561
1024,932,1566,1452
1048,984,1491,1546
878,1083,1455,1448
871,976,1369,1381
1075,944,1485,1365
1054,1005,1608,1605
1065,991,1498,1617
968,985,1692,1355
1015,1024,1663,1558
968,984,1366,1541
976,1040,1436,1391
839,967,1183,1342
1133,1001,1527,1553
1031,934,1617,1408
914,960,1210,1455
916,955,1465,1402
1034,972,1490,1402
1059,992,1691,1572
1073,1062,1622,1754
996,1042,1551,1669
939,982,1445,1481
1007,902,1640,1426
1014,1056,1589,1476
1031,986,1608,1333
916,967,1314,1488
942,971,1406,1479
963,1019,1615,1586
928,930,1498,1400
1063,1119,1774,1537
957,935,1478,1614
1082,1071,1559,1427
