X_1,X_2,Y_1,Y_2
1070.0,1089.0,1669,1730
914.0,935.0,1284,1527
992.0,1061.0,1460,1669
990.0,985.0,1583,1276
938.0,1096.0,1371,1646
979.0,1043.0,1491,1552
1025.0,1115.0,1466,1664
1076.0,945.0,1330,1315
1047.0,1109.0,1509,1487
970.0,1086.0,1131,1460
1071.0,1017.0,1388,1571
1106.0,926.0,1646,1609
928.0,977.0,1269,1688
1068.0,983.0,1410,1603
1085.0,952.0,1642,1445
903.0,987.0,1402,1286
1106.0,926.0,1724,1147
928.0,983.0,1455,1456
1009.0,934.0,1299,1424
932.0,1042.0,1320,1484
1015.0,1071.0,1600,1744
921.0,1060.0,1152,1650
985.0,1048.0,1489,1602
1031.0,1069.0,1483,1579
976.0,992.0,1498,1599
921.0,1002.0,1468,1485
962.0,1083.0,1551,1394
931.0,1032.0,1537,1562
987.0,924.0,1396,1267
980.0,984.0,1396,1468
924.0,980.0,1542,1508
1094.0,1002.0,1578,1302
908.0,969.0,1632,1269
1078.0,1008.0,1656,1620
871.0,948.0,1201,1409
1003.0,1027.0,1509,1465
938.0,1076.0,1394,1648
1080.0,862.0,1562,1238
936.0,945.0,1403,1357
1080.0,1006.0,1527,1547
1083.0,1069.0,1465,1468
1056.0,1037.0,1626,1315
1008.0,1025.0,1603,1365
1092.0,1034.0,1737,1571
979.0,971.0,1481,1288
1121.0,1036.0,1519,1174
1057.0,1020.0,1356,1395
966.0,1036.0,1307,1645
1015.0,1013.0,1482,1384
1004.0,1042.0,1347,1673
1021.0,1010.0,1379,1508
1110.0,968.0,1678,1430
1066.0,1083.0,1516,1631
944.0,937.0,1360,1450
973.0,1025.0,1518,1432
1083.0,928.0,1546,1241
932.0,1050.0,1479,1587
1051.0,1046.0,1404,1313
951.0,1035.0,1699,1367
962.0,1107.0,1438,1377
1043.0,1026.0,1372,1352
1067.0,1040.0,1575,1431
1025.0,859.0,1644,1146
909.0,981.0,1388,1300
1105.0,959.0,1467,1357
1024.0,958.0,1675,1149
935.0,1064.0,1450,1531
921.0,1018.0,1416,1288
1051.0,1177.0,1626,1769
1054.0,1055.0,1709,1546
1043.0,1165.0,1632,1448
1009.0,1144.0,1349,1719
937.0,953.0,1505,1292
951.0,1082.0,1416,1383
977.0,920.0,1505,1112
935.0,1074.0,1260,1507
1041.0,1048.0,1626,1711
1043.0,987.0,1583,1388
915.0,982.0,1292,1404
1005.0,1062.0,1601,1281
1065.0,964.0,1665,1407
1050.0,1118.0,1660,1513
1060.0,1047.0,1469,1508
1028.0,1091.0,1359,1637
1050.0,1058.0,1640,1599
975.0,997.0,1568,1486
1002.0,1129.0,1533,1541
979.0,1108.0,1490,1492
999.0,1053.0,1720,1559
1046.0,1112.0,1629,1651
947.0,872.0,1351,1602
970.0,864.0,1213,1297
895.0,1036.0,1456,1498
872.0,975.0,1504,1605
1041.0,1001.0,1229,1488
1101.0,1050.0,1804,1502
995.0,1065.0,1484,1329
990.0,1050.0,1409,1594
1033.0,1074.0,1470,1401
978.0,1098.0,1310,1621
902.0,965.0,1292,1618
999.0,916.0,1396,1468
996.0,978.0,1447,1125
1045.0,1068.0,1334,1600
973.0,906.0,1229,1342
950.0,889.0,1438,1505
960.0,978.0,1443,1392
1039.0,1067.0,1475,1581
1016.0,966.0,1606,1431
969.0,1058.0,1492,1481
1127.0,947.0,1622,1370
1012.0,1097.0,1609,1559
1111.0,906.0,1479,1371
949.0,968.0,1537,1463
922.0,1109.0,1381,1390
1019.0,948.0,1646,1500
1033.0,990.0,1424,1669
905.0,1095.0,1599,1574
873.0,1014.0,1478,1330
954.0,1051.0,1387,1334
982.0,1006.0,1659,1419
1038.0,980.0,1449,1498
913.0,1060.0,1549,1499
1000.0,1045.0,1466,1341
932.0,985.0,1406,1548
1028.0,1095.0,1546,1683
896.0,1091.0,1429,1541
969.0,976.0,1393,1539
1069.0,1071.0,1568,1248
967.0,1022.0,1189,1656
936.0,997.0,1404,1633
926.0,976.0,1393,1509
1095.0,904.0,1692,1459
924.0,965.0,1460,1472
955.0,1187.0,1551,1771
932.0,1038.0,1122,1573
1009.0,960.0,1653,1336
944.0,929.0,1405,1304
904.0,977.0,1569,1476
1010.0,1077.0,1485,1258
1000.0,988.0,1396,1312
877.0,1083.0,1368,1711
1022.0,988.0,1533,1520
1079.0,1110.0,1632,1614
925.0,1013.0,1375,1473
1035.0,1092.0,1357,1410
976.0,1112.0,1447,1440
1020.0,1015.0,1631,1337
954.0,944.0,1542,1497
861.0,954.0,1105,1274
912.0,909.0,1365,1501
940.0,1045.0,1470,1651
972.0,1080.0,1661,1476
1009.0,1003.0,1604,1642
1021.0,1058.0,1465,1623
1034.0,1100.0,1519,1683
907.0,904.0,1611,1388
986.0,939.0,1340,1241
1048.0,915.0,1545,1341
1096.0,1066.0,1575,1318
1102.0,941.0,1748,1434
945.0,1029.0,1445,1512
1035.0,950.0,1514,1418
1042.0,1010.0,1486,1504
1072.0,1021.0,1557,1489
1097.0,1034.0,1687,1285
1021.0,907.0,1365,1130
975.0,1125.0,1484,1703
1003.0,941.0,1489,1242
983.0,1105.0,1714,1536
1076.0,1009.0,1692,1337
994.0,1095.0,1341,1523
925.0,1090.0,1250,1618
1080.0,1010.0,1699,1526
967.0,922.0,1492,1104
914.0,958.0,1417,1528
1094.0,941.0,1517,1365
1078.0,959.0,1346,1557
848.0,1098.0,1436,1713
978.0,1190.0,1247,2103
1095.0,1125.0,1401,1575
1008.0,988.0,1358,1405
977.0,1025.0,1583,1467
1091.0,1003.0,1587,1456
965.0,1066.0,1309,1460
985.0,1040.0,1576,1550
1010.0,944.0,1319,1353
894.0,1064.0,1367,1540
1040.0,864.0,1563,1301
963.0,880.0,1468,1465
997.0,883.0,1619,1334
899.0,1070.0,1416,1512
1060.0,957.0,1699,1518
833.0,913.0,1312,1469
1028.0,1018.0,1327,1313
972.0,977.0,1487,1131
1051.0,946.0,1418,1240
946.0,994.0,1503,1423
932.0,904.0,1318,1371
961.0,1131.0,1305,1487
1016.0,999.0,1313,1513
