X_1,X_2,Y_1,Y_2
995,948,1292,1529
1023,957,1682,1346
997,1063,1433,1628
1040,1029,1362,1577
1067,969,1374,1585
949,991,1492,1680
952,1071,1285,1334
1043,995,1148,1420
970,946,1563,1556
990,982,1541,1364
1154,953,1412,1127
909,925,1209,1509
1019,1022,1474,1297
1064,926,1495,1288
940,930,1314,1578
948,976,1632,1399
960,1105,1444,1611
883,1110,1370,1493
977,854,1404,1190
973,1038,1302,1364
988,1071,1334,1501
943,905,1591,1207
1001,989,1243,1480
1129,980,1417,1430
1054,979,1547,1429
996,998,1504,1501
873,1082,1395,1545
961,1057,1344,1790
992,980,1499,1583
978,896,1688,1503
955,963,1244,1586
1112,1062,1543,1524
963,1055,1603,1415
933,976,1518,1550
1063,1088,1433,1864
963,1022,1343,1357
974,946,1402,1255
953,980,1292,1338
1080,1029,1493,1459
851,951,1192,1436
943,918,1111,1273
837,988,1187,1310
1087,908,1336,1349
1002,1034,1569,1209
853,1007,1176,1385
1016,885,1430,1492
980,974,1452,1403
950,1034,1530,1298
1064,940,1296,1190
937,1017,1515,1726
966,960,1242,1410
991,1009,1508,1396
1046,952,1319,1286
893,1124,1571,1824
992,888,1401,1241
1018,1015,1541,1464
1028,1030,1791,1432
981,1145,1434,1348
876,1040,1131,1341
941,1080,1409,1323
1046,1057,1391,1568
997,1097,1373,1747
1107,1058,1546,1363
889,972,1433,1380
989,951,1639,1456
947,937,1378,1386
889,990,1264,1298
1010,913,1600,1415
1060,953,1274,1491
894,967,1235,1362
1052,986,1284,1498
1076,884,1673,1269
1126,993,1603,1459
1077,1108,1572,1759
897,967,1513,1248
973,952,1626,1321
913,911,1133,1166
1052,886,1607,1401
832,896,1104,1426
995,1031,1397,1444
941,945,1161,1543
957,1057,1354,1522
1021,1010,1474,1423
966,903,1471,1269
911,934,1550,1423
1035,1047,1422,1402
883,976,1345,1355
1014,912,1331,1324
932,1075,1464,1575
1017,985,1429,1502
813,981,1229,1631
963,997,1506,1551
989,908,1327,1528
977,1053,1478,1541
986,962,1520,1578
1051,1022,1322,1486
1008,1126,1517,1766
957,974,1333,1342
1053,995,1552,1598
962,1160,1241,1644
992,1026,1471,1489
1009,1003,1339,1389
961,977,1427,1454
1076,985,1747,1515
945,1012,1344,1496
1008,981,1569,1394
1012,994,1440,1502
1129,986,1597,1511
953,926,1120,1157
988,991,1398,1362
1032,961,1480,1478
860,921,1519,1122
963,1006,1326,1531
913,1034,1259,1348
1027,953,1703,1402
1000,1049,1588,1478
1048,1027,1380,1350
1040,1047,1514,1348
903,1024,1519,1351
992,975,1535,1427
1008,988,1453,1588
880,990,1458,1392
989,957,1329,1402
957,926,1400,1241
993,996,1686,1386
957,1029,1351,1724
949,950,1463,1428
916,1024,1342,1574
961,968,1410,1262
999,1024,1572,1525
984,932,1361,1362
969,1049,1482,1342
1126,980,1474,1512
1118,1124,1573,1829
1141,987,1567,1307
919,947,1527,1585
1077,928,1379,1431
830,970,1164,1562
954,1044,1490,1570
1001,923,1232,1460
1013,1053,1433,1335
964,984,1375,1388
853,1060,1213,1524
1115,931,1848,1359
933,859,1377,1079
1073,989,1357,1520
931,999,1455,1401
970,971,1222,1359
988,945,1425,1439
999,1062,1613,1340
1008,1002,1475,1473
1000,1085,1448,1437
982,1024,1454,1258
816,1013,1172,1492
1130,897,1564,1474
1013,1026,1397,1389
1079,1116,1116,1577
1097,1052,1281,1441
