X_1,X_2,Y_1,Y_2
1107,914,1684,1339
1038,1032,1708,1567
865,1062,1504,1486
1057,1104,1499,1740
1092,953,1603,1401
970,950,1562,1499
948,991,1537,1664
1063,968,1814,1581
1084,941,1891,1413
1000,940,1474,1515
975,1151,1513,1844
953,980,1304,1550
1085,1137,1600,1476
1000,946,1508,1381
957,966,1472,1633
928,848,1448,1252
1054,1004,1624,1473
951,1067,1341,1458
926,1017,1430,1402
992,1054,1566,1522
923,1035,1469,1939
928,1052,1456,1652
1060,973,1578,1161
979,1028,1442,1523
909,1109,1451,1605
975,845,1601,1226
1089,1062,1477,1405
936,1133,1521,1767
901,926,1162,1191
1013,951,1778,1387
970,931,1421,1387
996,950,1946,1505
996,1105,1538,1758
971,1082,1394,1870
1040,1084,1616,1307
859,867,1516,1479
847,1015,1513,1532
975,983,1466,1538
1056,895,1747,1475
887,1086,1259,1701
845,908,1467,1377
860,977,1116,1537
967,978,1619,1460
979,1015,1460,1701
983,966,1282,1347
936,1032,1419,1707
958,995,1599,1435
965,905,1383,1236
1032,1067,1476,1585
981,1020,1410,1523
998,1074,1361,1621
966,1018,1560,1640
1006,943,1379,1424
1029,1029,1505,1772
1044,1013,1565,1424
1018,1047,1714,1754
965,1023,1649,1678
1101,1002,1649,1584
1011,1049,1895,1729
925,1033,1601,1610
981,906,1598,1239
972,997,1521,1466
933,1052,1411,1571
1030,965,1343,1458
1016,1030,1634,1569
962,1041,1295,1628
945,887,1661,1583
874,966,1486,1485
945,1060,1471,1470
1079,1071,1536,1698
894,1059,1511,1325
1020,1063,1582,1655
932,1030,1399,1603
942,1060,1404,1592
1012,985,1524,1442
1103,989,1676,1655
910,888,1223,1546
992,997,1658,1650
955,1089,1540,1816
917,837,1403,1572
1024,964,1659,1563
979,977,1629,1522
992,1006,1324,1516
1026,991,1479,1601
1062,924,1704,1363
963,913,1570,1522
964,919,1454,1529
997,846,1478,1544
1035,919,1242,1206
1025,1024,1638,1333
954,1038,1532,1633
864,986,1507,1469
1025,1044,1454,1582
1107,868,1774,1492
1024,969,1657,1408
1043,1037,1579,1493
980,1025,1154,1578
1095,875,1597,1166
1065,960,1483,1411
983,985,1449,1422
1021,973,1451,1561
882,1022,1292,1307
1102,1017,1763,1507
1054,992,1375,1389
850,1012,1513,1465
1125,955,1558,1403
770,1044,1229,1488
993,1021,1411,1621
1001,1037,1426,1434
1120,912,1801,1173
1016,961,1456,1633
949,1115,1464,1761
1055,907,1295,1581
977,1014,1587,1416
966,878,1522,1273
985,978,1389,1308
970,1029,1479,1291
1038,866,1742,1241
971,992,1577,1557
967,938,1472,1615
986,995,1536,1406
970,911,1524,1458
951,1002,1600,1708
1088,1010,1553,1469
926,963,1642,1183
920,997,1136,1653
1002,852,1532,1481
989,1005,1570,1458
1025,1030,1562,1538
899,1028,1354,1495
1039,1114,1605,1770
1039,1011,1765,1617
1049,915,1606,1217
1075,933,1629,1355
924,882,1168,1527
1050,1075,1622,1512
850,798,1382,1265
1129,993,1666,1385
975,1042,1531,1605
918,1120,1548,1505
934,1080,1408,1628
935,867,1261,1237
1082,1085,1636,1661
1068,1092,1987,1630
919,1111,1259,1676
949,992,1477,1381
863,904,1278,1459
1025,1167,1662,1807
950,1058,1427,1539
978,935,1590,1432
837,1144,1164,1776
988,905,1191,1460
1117,988,1492,1640
929,911,1223,1463
1018,1162,1568,1829
1027,991,1379,1478
998,1018,1604,1612
854,978,1479,1498
967,976,1478,1673
1018,951,1532,1111
1016,978,1593,1501
933,1136,1332,1597
861,993,1485,1562
889,840,1275,1073
1049,956,1469,1632
1054,917,1568,1438
1060,967,1441,1388
909,1004,1304,1658
984,1080,1589,1720
973,1042,1394,1529
1036,928,1529,1443
876,923,1548,1718
969,923,1465,1558
936,986,1197,1372
1035,1037,1640,1620
956,1008,1455,1336
1049,949,1453,1358
1059,861,1484,1374
1051,1080,1544,1659
971,1040,1640,1303
999,1046,1365,1626
1043,1069,1412,1547
987,899,1609,1571
999,982,1298,1370
1000,913,1433,1539
1005,919,1707,1326
1035,1058,1615,1609
954,939,1650,1473
1045,1028,1734,1619
991,1116,1582,1629
1044,997,1555,1166
976,963,1596,1719
927,1035,1373,1590
889,1068,1248,1494
1085,908,1676,1280
943,880,1657,1262
979,1032,1530,1573
1038,960,1596,1599
827,1007,1244,1489
976,982,1413,1575
1118,944,1739,1420
899,1002,1378,1306
1012,974,1538,1418
1072,1004,1686,1630
965,983,1466,1640
982,1132,1285,1606
945,959,1526,1383
836,998,1512,1561
1075,760,1687,1199
978,945,1341,1650
1052,1079,1519,1551
1072,1035,1533,1449
910,920,1564,1375
1026,1024,1438,1602
1108,942,1602,1392
1035,1046,1560,1961
1006,979,1475,1550
1007,1017,1486,1468
1054,960,1604,1610
862,905,1374,1436
991,1027,1610,1651
1027,944,1616,1464
901,879,1327,1240
1159,1030,1483,1694
1026,998,1422,1601
851,1045,1095,1732
948,1005,1396,1621
873,1024,1193,1622
1006,959,1561,1489
938,1004,1624,1496
842,1166,1473,1807
991,858,1569,1496
1047,973,1577,1549
1097,1020,1532,1705
1056,960,1491,1132
946,863,1359,1380
932,994,1598,1576
1007,1022,1472,1661
942,972,1608,1596
1100,906,1588,1605
984,1066,1704,1641
977,966,1607,1279
993,988,1378,1268
1032,1015,1632,1608
893,1054,1479,1631
1004,1028,1518,1680
912,888,1135,1503
1080,937,1420,1482
914,1048,1523,1527
1036,1052,1762,1506
967,992,1184,1542
1032,1049,1591,1889
960,1030,1343,1525
1066,938,1644,1505
951,985,1719,1441
1073,978,1491,1498
983,898,1378,1192
1071,1040,1500,1404
986,874,1533,1505
1011,1060,1354,1737
1086,986,1724,1551
966,1067,1610,1485
1018,969,1521,1557
951,1015,1745,1680
1038,1012,1531,1582
924,1008,1231,1616
910,802,1213,1259
906,983,1449,1448
926,1026,1483,1529
987,929,1432,1299
995,1016,1250,1734
1000,1105,1559,1293
920,1039,1352,1622
979,895,1547,1342
984,949,1593,1443
1011,1099,1621,1589
944,992,1437,1635
981,1054,1304,1533
1169,1034,1811,1267
1116,1013,1703,1445
946,941,1476,1274
929,898,1527,1223
940,1001,1328,1423
1053,1034,1568,1474
976,1095,1460,1565
1065,956,1566,1535
1051,958,1534,1541
950,877,1350,1267
992,1041,1524,1684
947,1085,1274,1952
1024,992,1445,1528
960,1101,1562,1379
1036,972,1609,1420
1025,845,1487,1384
1068,1008,1481,1514
936,983,1464,1553
962,1061,1457,1424
924,1038,1367,1592
943,1052,1515,1622
931,946,1526,1196
1024,996,1556,1411
1104,1059,1305,1658
931,940,1276,1532
1086,894,1645,1426
1053,1017,1525,1581
929,1010,1558,1722
955,983,1545,1284
949,1028,1326,1274
912,974,1218,1436
970,891,1551,1440
1060,921,1474,1576
984,941,1583,1524
951,927,1437,1201
