X_1,X_2,Y_1,Y_2
906,989,1192,1230
1097,973,1418,1292
1100,949,1460,1515
978,980,1513,1326
992,911,1576,1333
1091,983,1295,1302
947,957,1662,1413
976,996,1523,1569
877,1038,1466,1622
922,992,1554,1436
1053,943,1550,1648
1012,991,1314,1514
880,1044,1203,1701
957,1022,1309,1433
1073,1080,1649,1415
974,1091,1242,1401
940,1000,1295,1421
982,1106,1522,1367
1006,1084,1345,1524
1024,998,1530,1353
946,1017,1410,1624
1067,972,1444,1650
1018,1016,1388,1505
944,977,1500,1379
860,974,1183,1459
1030,1128,1531,1457
941,1154,1324,1752
923,1074,1565,1365
985,1112,1551,1655
1025,1062,1557,1545
965,976,1568,1714
1021,1034,1320,1484
1076,1047,1526,1528
875,1140,1256,1620
979,1123,1356,1596
1040,1120,1727,1643
991,1035,1501,1535
1118,939,1631,1308
1048,1030,1601,1643
1026,1088,1462,1500
936,1010,1560,1611
937,1009,1262,1635
1148,1002,1697,1406
997,1063,1406,1585
932,988,1346,1484
1029,993,1467,1379
1050,902,1735,1327
976,996,1540,1545
922,914,1480,1560
988,1005,1441,1436
1086,1016,1569,1379
1080,933,1391,1324
991,804,1347,1309
1006,1077,1374,1395
1116,1040,1555,1465
1054,971,1381,1594
962,958,1176,1601
966,1010,1435,1378
968,1019,1399,1540
991,1039,1399,1697
903,966,1493,1394
952,1078,1551,1587
1050,849,1647,1170
932,978,1316,1685
992,1087,1633,1383
984,975,1431,1330
1068,903,1317,1312
1040,881,1644,1544
1039,1069,1585,1832
951,978,1359,1361
985,1004,1356,1657
1048,1020,1633,1394
1029,1048,1521,1421
929,905,1266,1243
971,965,1388,1246
924,903,1386,1285
987,1118,1426,1326
1004,981,1271,1353
1105,1106,1659,1625
1067,963,1561,1259
914,1104,1245,1497
998,997,1417,1424
1001,1103,1309,1640
1093,997,1303,1538
962,1064,1396,1484
860,993,1470,1492
1015,839,1601,1186
1097,888,1473,1514
969,1001,1361,1642
1008,990,1576,1559
1028,1086,1392,1675
928,1010,1412,1300
1011,919,1668,1294
910,1141,1318,1727
1123,1116,1388,1539
1006,973,1756,1613
956,995,1380,1384
1078,1047,1322,1617
1074,998,1517,1453
1100,972,1501,1278
962,1039,1249,1416
949,1024,1313,1421
1020,1011,1432,1550
894,1023,1466,1629
987,990,1329,1273
