X_1,X_2,Y_1,Y_2
1021,1086,1481,1261
974,941,1687,1269
1022,1041,1524,1511
1017,1035,1664,1550
1058,1116,1669,1781
899,955,1339,1329
1030,995,1623,1562
901,1068,1310,1524
1108,928,1223,1192
1040,1032,1553,1901
1065,1026,1612,1610
1021,1073,1505,1756
914,1026,1423,1380
1166,961,1272,1559
1085,1088,1783,1523
1024,1034,1618,1484
1022,1243,1463,1378
1022,1138,1867,1714
936,1061,1327,1562
930,1024,1403,1649
1011,1087,1452,1870
868,1003,1278,1395
927,946,1236,1344
1046,998,1372,1728
1044,1010,1482,1449
1090,1059,1976,1689
964,1018,1474,1491
937,904,1565,1250
923,909,1456,1377
1066,906,1378,1292
1040,1045,1629,1571
1092,925,1481,1481
1038,1055,1573,1519
1027,1012,1219,1508
1054,1019,1323,1724
1119,936,1198,1315
1058,944,1698,1443
950,882,1348,1368
1044,970,1579,1235
1015,1019,1450,1276
917,1050,1316,1649
916,1006,1263,1496
876,957,1276,1039
937,1122,1296,1619
1026,1074,1588,1696
871,908,1467,1400
1002,970,1703,1679
1044,986,1518,1804
1051,973,1260,1738
992,1194,1577,1225
1063,1075,1612,1686
931,990,1463,1503
1062,1097,1777,1997
999,1019,1439,1336
1003,1051,1800,1729
1013,1037,1490,1470
1042,992,1567,1532
900,987,1415,1364
842,998,1379,1721
1066,1020,1593,1848
1177,953,1315,1452
873,990,1481,1549
1032,1041,1793,1601
951,885,1054,1280
1034,976,1184,1433
1028,1037,1675,1381
980,988,1498,1509
1042,1022,1475,1639
891,1001,1319,1464
997,883,1582,1346
1082,1030,1729,1507
1093,1089,1805,1899
985,994,1350,1144
1093,965,1666,1682
1074,891,1462,1371
961,873,1464,1433
1104,1062,1586,1540
1015,929,1532,1327
1012,1098,1716,1342
985,1020,1514,1545
947,951,1319,1411
930,1034,1534,1371
925,1065,1407,1794
987,1090,1698,1826
1002,1021,1534,1675
992,1010,1595,1632
986,949,1522,1365
1062,960,1523,1667
1032,1064,1492,1568
1078,985,1589,1658
1005,1050,1661,1516
887,984,1337,1611
1001,891,1273,1397
1013,937,1406,1371
1270,1119,1479,1663
857,1068,1135,1754
1073,886,1626,1319
1025,1027,1374,1453
977,907,1384,1390
1066,1016,1565,1704
1135,1051,1585,1330
992,1011,1741,1482
835,938,1357,1619
886,1030,1169,1620
1067,988,1656,1651
907,941,1448,1386
1004,1020,1495,1330
1112,996,1210,1541
917,983,1364,1657
1001,1037,1628,1503
971,889,1362,1335
946,1076,1415,1753
925,947,1228,1660
1079,920,1888,1281
1005,893,1543,1281
1082,1008,1496,1509
992,1154,1730,1730
999,964,1479,1676
1058,821,1513,1352
1060,993,1737,1788
966,896,1580,1427
983,954,1528,1405
911,968,1393,1439
977,1108,1492,1667
1000,1039,1345,1562
1121,966,1659,1465
957,918,1169,1429
845,946,1376,1442
984,1030,1508,1680
990,1003,1427,1775
948,962,1543,1656
979,920,1627,1211
1022,1070,1651,1695
941,1027,1478,1442
1157,1001,1862,1796
1078,919,1752,1439
1015,1086,1445,1706
1120,1198,1652,1330
983,934,1660,1415
972,1060,1332,1533
983,1039,1733,1457
1126,1013,1230,1884
981,1120,1315,1728
1086,1125,1624,1215
975,1027,1374,1700
831,848,1379,1306
898,1014,1478,1640
1057,983,1601,1235
942,987,1613,1332
1079,1008,1552,1435
885,862,1298,1176
967,973,1647,1419
1015,954,1619,1121
1058,978,1580,1616
997,1012,1522,1535
981,957,1441,1340
1029,1061,1599,1633
1075,1027,1506,1588
1156,952,1745,1423
1034,991,1394,1655
978,943,1681,1397
981,977,1325,1313
1030,1013,1437,1587
920,1087,1408,1598
1025,1027,1664,1402
951,1084,1357,1223
1015,1056,1518,1640
1046,1145,1351,1632
938,990,1549,1445
1019,956,1497,1688
1168,979,1300,1386
980,1073,1802,1443
872,983,1376,1683
1052,1068,1655,1550
981,1055,1604,1525
1031,868,1345,1292
1021,1028,1385,1523
1014,1036,1657,1404
1004,1113,1374,1629
