X_1,X_2,Y_1,Y_2
946,1082,1783,1749
912,974,1446,1493
998,1018,1581,1506
1018,1046,1483,1774
954,1033,1549,1698
984,994,1300,1558
1027,1029,1489,1562
1055,1052,1696,1504
1030,1079,1311,1806
1070,1089,1717,1659
917,1031,1461,1768
970,1053,1756,1758
1033,1046,1798,1629
972,872,1475,1426
1107,983,1702,1554
972,1124,1626,1697
893,1024,1575,1800
1035,989,1692,1598
1083,1116,1502,1713
1055,1015,1562,1425
943,1032,1439,1516
1073,913,1446,1649
1007,1022,1341,1616
971,1028,1494,1749
912,1087,1251,1607
952,1052,1568,1700
1004,1049,1601,1592
1017,980,1725,1610
972,1040,1485,1547
865,1144,1234,1430
1112,935,1926,1274
1080,848,1725,1517
990,1116,1338,1724
906,1102,1420,1667
1081,1086,1439,1662
1039,1029,1696,1604
1015,1007,1361,1581
969,960,1487,1489
946,1066,1626,1524
1045,980,1524,1707
966,1046,1356,1630
1109,956,1684,1738
924,1019,1396,1526
1157,1059,1604,1736
876,1042,1464,1426
1033,1084,1520,1588
955,1030,1358,1491
1030,971,1417,1513
1082,1141,1642,1979
1061,1059,1677,1416
1122,1056,1768,1366
951,876,1213,1185
1063,1012,1807,1714
1070,1065,1632,1648
916,1033,1630,1413
975,949,1732,1485
975,985,1551,1464
946,954,1657,1483
988,1035,1740,1647
941,1030,1336,1429
1022,1110,1438,1663
1067,974,1299,1581
1033,1066,1758,1861
1001,1076,1666,1334
975,919,1309,1401
937,899,1616,1545
998,1144,1492,1687
1105,973,1456,1310
1014,941,1369,1618
885,1070,1196,1612
1034,1104,1405,1778
1067,1021,1377,1494
1052,1032,1823,1721
974,1061,1524,1342
954,938,1511,1556
1011,1034,1644,1835
1053,989,1381,1755
1021,967,1808,1415
978,1010,1395,1455
1074,1071,1604,1441
965,1063,1608,1700
1048,1009,1312,1655
965,996,1549,1567
980,972,1377,1317
1074,936,1363,1530
1073,944,1513,1734
931,1020,1405,1628
1038,1011,1556,1686
964,966,1478,1375
953,1046,1417,1816
884,982,1461,1417
1062,1080,1665,1771
974,1072,1515,1436
1047,940,1366,1711
1043,985,1601,1790
1026,1113,1494,1789
931,974,1783,1730
1064,943,1414,1306
1035,977,1713,1430
945,954,1751,1603
1097,943,1621,1415
1054,1065,1719,1640
944,927,1369,1750
1053,1035,1773,1523
973,974,1480,1437
1030,1046,1419,1567
1048,1133,1747,1811
930,1068,1462,1599
959,951,1433,1560
980,965,1382,1603
1036,1034,1609,1730
995,950,1695,1651
1068,998,1505,1462
964,967,1702,1530
949,939,1429,1348
964,1071,1381,1789
940,1108,1217,1771
1005,1080,1462,1464
1042,925,1632,1534
981,953,1522,1461
961,981,1319,1354
1049,1075,1502,1800
1024,1018,1663,1339
1046,1002,1652,1340
965,1063,1386,1404
1050,990,1347,1512
1096,1055,1754,1464
966,1038,1499,1760
968,975,1264,1447
974,937,1638,1284
1052,1133,1571,1519
1040,1024,1679,1611
1039,1011,1624,1596
1099,973,1474,1444
1007,1016,1458,1336
917,1007,1414,1385
930,1106,1393,1785
905,1106,1272,1464
914,952,1358,1365
1082,857,1669,1216
1089,1009,1369,1404
1106,941,1849,1337
984,965,1681,1273
979,932,1508,1732
998,1008,1653,1351
1045,1130,1631,2053
1036,1054,1625,1685
1059,1027,1701,1443
982,1078,1322,1627
982,1064,1271,1436
1101,943,1690,1375
1057,1023,1604,1564
1059,1057,1582,1585
1088,852,1398,1221
892,1000,1246,1616
1013,998,1506,1652
858,1091,1221,1576
1033,1071,1641,1764
1004,979,1364,1761
1108,980,1787,1321
917,1058,1186,1669
959,1104,1609,1906
1054,966,1520,1442
1113,988,1669,1490
1018,1081,1658,1739
1077,927,1864,1283
992,948,1650,1652
1042,1065,1386,1898
1105,888,1416,1555
930,999,1429,1388
1064,928,1871,1316
923,1046,1754,1741
1070,990,1618,1534
1023,888,1738,1231
1108,984,1407,1323
888,978,1506,1242
1055,966,1558,1282
1096,977,1602,1524
997,1052,1662,1774
1057,1036,1746,1747
930,905,1501,1232
1099,1044,1466,1350
940,941,1512,1552
986,1009,1546,1517
1007,937,1631,1444
1035,1002,1370,1675
