time,x,y
23900.001081569848,0.86,0.45
24000.002261366815,0.766,0.5
24100.01446023667,0.72,0.48
24200.00100981813,0.766,0.39
24300.000594564244,0.704,0.736
24400.00014358533,0.67,0.44
24500.000209364305,0.804,0.442
24600.009190930552,0.676,0.59
24700.00060126956,0.65,0.446
24800.000864695226,0.76,0.564
24900.001896242866,0.68,0.368
25000.003294156493,0.798,0.502
25100.002459705927,0.758,0.472
25200.000336097823,0.708,0.456
25300.00422366212,0.668,0.48
25400.000558691412,0.912,0.576
25500.000530777736,0.638,0.38
25600.000581393917,0.66,0.434
25700.00506401418,0.748,0.504
25800.001108889006,0.736,0.548
25900.008347897983,0.774,0.42
26000.007779960517,0.756,0.584
26100.00237138541,0.716,0.352
26200.001204597407,0.786,0.44
26300.000076630993,0.724,0.45
26400.001660518414,0.808,0.57
26500.00007221228,0.78,0.378
26600.000764615404,0.738,0.498
26700.00021849962,0.95,0.67
26800.002961230355,0.668,0.424
26900.000305215548,0.972,0.576
27000.001553474463,0.978,0.57
27100.01218183311,0.714,0.39
27200.000806591554,0.802,0.626
27300.000376193555,0.63,0.444
27400.001840748384,0.78,0.522
27500.001351771916,0.804,0.568
27600.009399704773,0.768,0.328
27700.00714299097,0.672,0.36
27800.002056658646,0.766,0.436
27900.001193085875,0.754,0.56
28000.00469914668,0.63,0.436
28100.00065621069,0.744,0.346
28200.004070782914,0.798,0.612
28300.002574836835,0.798,0.492
28400.00220580125,0.898,0.614
28500.003016361163,0.738,0.254
28600.00093888909,0.658,0.428
28700.003301843713,0.846,0.588
28800.00367408131,0.846,0.498
28900.000798053137,0.8,0.42
29000.000452241864,0.706,0.606
29100.00301027358,0.848,0.302
29200.00365224737,0.762,0.484
29300.00250491735,0.754,0.48
29400.000241814247,0.806,0.566
29500.000274488953,0.684,0.402
29600.000593650486,0.666,0.524
29700.003260543395,0.562,0.51
29800.00087082989,0.892,0.432
29900.000152426725,0.932,0.492
30000.000117309126,0.714,0.534
30100.002050505682,0.676,0.472
30200.003326992486,0.644,0.52
30300.007054617614,0.626,0.412
30400.000446570528,0.644,0.524
30500.000802854523,0.732,0.508
30600.008293641444,0.686,0.486
30700.013319164325,0.74,0.298
30800.000536667325,0.648,0.51
30900.000709947944,0.766,0.454
31000.001601417778,0.746,0.602
31100.002074757205,0.71,0.398
31200.011950141594,0.7,0.668
31300.003546300235,0.674,0.546
31400.001392416325,0.95,0.638
31500.002210713246,0.712,0.276
31600.0007801312,0.75,0.518
31700.011132395455,0.8,0.51
31800.004276027666,0.692,0.496
31900.00294318416,0.652,0.456
32000.003328756018,0.724,0.682
32100.002096341574,0.764,0.518
32200.00723536126,0.73,0.36
32300.000224987896,0.71,0.7
32400.000398478118,0.838,0.44
32500.001202716965,0.862,0.472
32600.000302200664,0.66,0.534
32700.01019767271,0.732,0.628
32800.00260810752,0.904,0.448
32900.00029119629,0.812,0.484
33000.00454360625,0.72,0.428
33100.00246074561,0.896,0.486
33200.00290368029,0.71,0.444
33300.00116155349,0.598,0.52
33400.00184269562,0.894,0.502
33500.00361459948,0.72,0.388
33600.00358096666,0.932,0.486
33700.01350487016,0.666,0.418
33800.00188328971,0.884,0.456
33900.001459702646,0.746,0.508
34000.00571788016,0.672,0.378
34100.00086268646,0.766,0.458
34200.000508936464,0.698,0.42
34300.004676629615,0.684,0.308
34400.000386618725,0.842,0.502
34500.00637002361,0.702,0.482
34600.00013710054,0.866,0.64
34700.005126707605,0.646,0.628
34800.00064767034,0.716,0.48
34900.00481258231,0.622,0.428
35000.00177793248,0.866,0.642
35100.00257626237,0.784,0.484
35200.00707930148,0.634,0.382
35300.00024917002,0.726,0.346
35400.00173567659,0.782,0.44
35500.00100612133,0.908,0.536
35600.00052022629,0.736,0.4
35700.00247598459,0.722,0.466
35800.001033548564,0.738,0.414
35900.00212798974,0.65,0.37
36000.00782306489,0.642,0.296
36100.00512664323,0.866,0.558
36200.00254637762,0.83,0.63
36300.001938107736,0.774,0.418
36400.003238397556,0.826,0.514
36500.00219405303,0.73,0.428
36600.00230270704,0.438,0.31
36700.0076218266,0.686,0.51
36800.00578396963,0.78,0.45
36900.00006660597,0.802,0.536
37000.000843543945,0.78,0.712
37100.013675201146,0.678,0.338
37200.00006486562,0.85,0.34
37300.009595084535,0.704,0.502
37400.0007881911,0.746,0.464
37500.00067109857,0.786,0.528
37600.00411679197,0.732,0.5
37700.02111108822,0.712,0.424
37800.00277120411,0.906,0.566
37900.00312655208,0.76,0.474
38000.00202204714,0.764,0.536
38100.000254371305,0.836,0.636
38200.00251156272,0.758,0.318
38300.00259700465,0.82,0.61
38400.00300738168,0.682,0.4
38500.001950743725,0.942,0.656
38600.00026312253,0.744,0.376
38700.00129203075,0.64,0.392
38800.00395823587,0.712,0.454
38900.00030177029,0.73,0.43
39000.00120972669,0.882,0.792
39100.00615707117,0.622,0.42
39200.002124341365,0.81,0.572
39300.01094930457,0.8,0.528
39400.00181277009,0.838,0.584
39500.00363058464,0.752,0.386
39600.000586371985,0.922,0.528
39700.00105472997,0.876,0.456
39800.004503176555,0.732,0.416
39900.0012801272,0.736,0.536
40000.00223139669,0.822,0.424
40100.002530595346,0.546,0.45
40200.00966502891,0.724,0.42
40300.006547236735,0.788,0.538
40400.00076911498,0.59,0.336
40500.00011173082,0.742,0.532
40600.00006130226,0.71,0.546
40700.00409589864,0.862,0.522
40800.000679836005,0.926,0.402
40900.000399093566,0.804,0.61
41000.000314052275,0.67,0.55
41100.00534192834,0.742,0.52
41200.001862483405,0.696,0.574
41300.001176987775,0.656,0.51
41400.000921621984,0.738,0.406
41500.000707482766,0.754,0.562
41600.00353653631,0.83,0.318
41700.00018812163,0.774,0.576
41800.00592515951,0.768,0.46
41900.00027663149,0.61,0.466
42000.00109598632,0.888,0.664
42100.00091861747,0.774,0.438
42200.00393300939,0.61,0.404
42300.00101384128,0.748,0.44
42400.0053678053,0.72,0.438
42500.000212741434,0.722,0.546
42600.011950387365,0.902,0.486
42700.003520829574,0.812,0.52
42800.00130508951,0.828,0.514
42900.00790607209,0.812,0.44
43000.000950836096,0.706,0.46
43100.00695699922,0.742,0.536
43200.0010920097,0.942,0.662
43300.00066626035,0.804,0.564
43400.000046224486,0.808,0.526
43500.010320216104,0.98,0.536
43600.01423195704,0.782,0.484
43700.000835760926,0.772,0.658
43800.00492436513,0.758,0.536
43900.000636913006,0.64,0.404
44000.00195004819,0.69,0.388
44100.00215768183,0.868,0.64
44200.000061557876,0.638,0.48
44300.00848313388,0.7,0.59
44400.00329280767,0.666,0.432
44500.01185260696,0.626,0.466
44600.00111807476,0.776,0.662
44700.00468763302,0.672,0.384
44800.00241203212,0.71,0.526
44900.00011506085,0.658,0.602
45000.00096661187,0.856,0.54
45100.000278264575,0.804,0.392
45200.00078940945,0.718,0.652
45300.00185240628,0.644,0.456
45400.00631644665,0.686,0.574
45500.005955031855,0.808,0.52
45600.00237109769,0.726,0.608
45700.00361604412,0.642,0.35
45800.00048022747,0.758,0.468
45900.000773495194,0.828,0.506
46000.003488202405,0.764,0.712
46100.00035710022,0.856,0.55
46200.000060016166,0.922,0.54
46300.01021626119,0.652,0.37
46400.003129976736,0.918,0.416
46500.004218746406,0.754,0.592
46600.00005679974,0.71,0.602
46700.00095711155,0.68,0.422
46800.00321910865,0.742,0.518
46900.00021178997,0.654,0.468
47000.0007456063,0.708,0.34
47100.0005509746,0.686,0.402
47200.000834272665,0.692,0.424
47300.0017125769,0.84,0.606
47400.00058690003,0.918,0.538
47500.001498265694,0.77,0.216
47600.002228540136,0.94,0.762
47700.000248259916,0.722,0.634
47800.01090605482,0.848,0.496
47900.0017298995,0.77,0.6
48000.00010704019,0.866,0.524
48100.00000362377,0.848,0.468
48200.000883886096,0.668,0.508
48300.00056612374,0.788,0.474
48400.00095996369,0.612,0.426
48500.0037973575,0.596,0.496
48600.00161511157,0.834,0.544
48700.00132010331,0.718,0.516
48800.00165233489,0.788,0.446
48900.00081016778,0.756,0.566
49000.00129007997,0.924,0.488
49100.00059262497,0.818,0.704
49200.00467701584,0.642,0.474
49300.00186933319,0.678,0.5
49400.00022452327,0.844,0.388
49500.004798533395,0.64,0.408
49600.00574175332,0.692,0.338
49700.00005496538,0.858,0.472
49800.00210673192,0.778,0.372
49900.00331064949,0.83,0.586
50000.000403107675,0.676,0.388
50100.00114374685,0.65,0.514
50200.0016527108,0.8,0.608
50300.01213920997,0.604,0.336
50400.008516060065,0.656,0.456
50500.00025218446,0.596,0.408
50600.003607491315,0.788,0.612
50700.00096074888,0.684,0.43
50800.006395789416,0.602,0.432
50900.00423095805,0.644,0.546
51000.00468159053,0.752,0.464
51100.00013542515,0.774,0.414
51200.00151556125,0.842,0.5
51300.002044812565,0.716,0.57
51400.00025732286,0.722,0.426
51500.00491600288,0.8,0.382
51600.0014501849,0.66,0.486
51700.00217816672,0.926,0.744
51800.00131860559,0.656,0.482
51900.00197151574,0.912,0.58
52000.00265132817,0.852,0.412
52100.00206397519,0.718,0.338
52200.01023576069,0.58,0.508
52300.00492438702,0.914,0.578
52400.000481998315,0.914,0.476
52500.00058872675,0.73,0.384
52600.00081783893,0.624,0.288
52700.00118811168,0.692,0.51
52800.0051650781,0.756,0.474
52900.00201111535,0.686,0.378
53000.0015183985,0.796,0.412
53100.00446081249,0.584,0.422
53200.00017137622,0.674,0.658
53300.00012260186,0.88,0.608
53400.00219071291,0.842,0.53
53500.00031094856,0.714,0.408
53600.003671611754,0.834,0.438
53700.00268685343,0.848,0.486
53800.00115780092,0.72,0.548
53900.00008495569,0.67,0.46
54000.01378483822,0.674,0.404
54100.00053074681,0.736,0.648
54200.00118032699,0.778,0.53
54300.000223923,0.88,0.586
54400.00210847665,0.686,0.516
54500.00351584182,0.862,0.556
54600.00178505567,0.744,0.43
54700.00069785602,0.838,0.56
54800.0017304852,0.774,0.628
54900.00154592815,0.776,0.444
55000.000688576634,0.732,0.588
55100.0031754628,0.732,0.402
55200.00095491405,0.882,0.412
55300.004858138236,0.644,0.46
55400.00074024728,0.69,0.44
55500.00424328548,0.716,0.37
55600.00892847496,0.734,0.596
55700.00105341579,0.76,0.382
55800.00225075686,0.716,0.644
55900.00266364096,0.778,0.584
56000.00488808687,0.782,0.556
56100.005844891624,0.77,0.572
56200.00040236997,0.704,0.422
56300.00235619017,0.74,0.302
56400.00232539772,0.706,0.456
56500.000454595945,0.73,0.416
56600.000439627016,0.908,0.512
56700.004347000075,0.786,0.488
56800.000302739034,0.928,0.526
56900.00138938817,0.822,0.44
57000.00020966507,0.916,0.556
57100.0050808986,0.75,0.348
57200.00115542696,0.978,0.6
57300.016295525784,0.65,0.402
57400.000775769106,0.808,0.496
57500.00036156155,0.654,0.618
57600.00063405362,0.732,0.558
57700.0003698251,0.816,0.318
57800.00070135227,0.622,0.472
57900.00000523968,0.83,0.46
58000.00103226105,0.694,0.466
58100.00530968813,0.742,0.502
58200.00024355481,0.616,0.44
58300.00610993912,0.978,0.602
58400.00058207536,0.826,0.55
58500.01600616025,0.72,0.486
58600.000071083305,0.692,0.444
58700.000172145636,0.742,0.454
58800.00235424296,0.928,0.48
58900.00130573475,0.712,0.534
59000.00096191706,0.784,0.496
59100.001804420084,0.944,0.578
59200.004727713575,0.754,0.438
59300.000549773125,0.78,0.346
59400.00042530564,0.708,0.49
59500.0067055776,0.754,0.512
59600.001654501386,0.826,0.52
59700.002787989266,0.656,0.508
59800.00628438219,0.57,0.326
59900.001007393184,0.78,0.324
60000.00023707798,0.7,0.524
60100.0015513835,0.766,0.352
60200.005603793594,0.774,0.586
60300.001753929035,0.738,0.466
60400.00384078337,0.842,0.428
60500.000288638395,0.704,0.4
60600.001256461765,0.674,0.414
60700.00059310358,0.908,0.58
60800.008739366946,0.622,0.404
60900.00015306267,0.714,0.336
61000.001256258576,0.892,0.624
61100.00117023904,0.58,0.468
61200.00062254585,0.754,0.392
61300.00325184185,0.632,0.376
61400.00037733365,0.566,0.486
61500.00084720672,0.814,0.624
61600.00450668219,0.806,0.448
61700.00458537235,0.906,0.772
61800.00280129978,0.84,0.47
61900.0091026913,0.73,0.42
62000.00512784935,0.674,0.482
62100.00260066842,0.682,0.342
62200.00161241397,0.614,0.388
62300.004099126076,0.688,0.366
62400.0000044849,0.758,0.464
62500.00312242445,0.72,0.47
62600.00198736119,0.77,0.522
62700.00238619086,0.72,0.578
62800.00234062947,0.666,0.424
62900.0024239441,0.706,0.518
63000.00387579298,0.644,0.346
63100.00026260867,0.716,0.56
63200.001788678856,0.7,0.398
63300.00375016791,0.806,0.468
63400.00041719136,0.764,0.496
63500.00069194943,0.688,0.454
63600.00773008967,0.604,0.434
63700.00106906412,0.774,0.496
63800.00835838936,0.772,0.624
63900.00197302485,0.734,0.346
64000.00057006665,0.836,0.634
64100.00094635629,0.868,0.522
64200.0070099818,0.768,0.55
64300.0081270865,0.902,0.596
64400.0003952634,0.77,0.488
64500.001216747696,0.902,0.638
64600.00334319515,0.766,0.476
64700.00075742486,0.664,0.462
64800.00194049197,0.76,0.35
64900.01185992806,0.736,0.466
65000.00232178378,0.808,0.536
65100.00228817147,0.694,0.496
65200.00758830018,0.738,0.392
65300.00073100547,0.692,0.556
65400.005235016106,0.69,0.418
65500.00023927999,0.832,0.576
65600.0000897767,0.918,0.754
65700.00021759089,0.73,0.486
65800.0004138782,0.862,0.704
65900.00076144685,0.794,0.524
66000.00613551043,0.812,0.61
66100.00140729449,0.726,0.468
66200.00182121021,0.846,0.506
66300.00531248582,0.788,0.552
66400.00096601617,0.796,0.676
66500.00175085675,0.626,0.338
66600.00074749872,0.746,0.512
66700.00179965745,0.762,0.444
66800.00956533803,0.722,0.292
66900.00101192786,0.61,0.504
67000.00038582036,0.894,0.546
67100.00786630437,0.666,0.364
67200.00501469338,0.8,0.432
67300.00270041646,0.654,0.454
67400.00703105214,0.79,0.764
67500.0016838412,0.68,0.522
67600.00093292954,0.89,0.41
67700.00436117615,0.69,0.444
67800.00979657951,0.668,0.29
67900.00019066597,0.836,0.512
68000.00180866806,0.774,0.426
68100.00022790684,0.94,0.674
68200.00273161731,0.768,0.458
68300.00262466187,0.752,0.37
68400.00015342359,0.718,0.35
68500.00039475122,0.672,0.6
68600.00407150589,0.664,0.33
68700.00023382713,0.724,0.59
68800.00114044761,0.636,0.404
68900.00073116178,0.764,0.434
69000.0029132909,0.694,0.514
69100.00880353503,0.738,0.412
69200.01382899917,0.662,0.568
69300.01078644698,0.722,0.488
69400.00153670488,0.616,0.46
69500.00431588694,0.77,0.508
69600.00096327448,0.732,0.704
69700.00311636113,0.726,0.45
69800.00440624544,0.52,0.412
69900.00235364205,0.624,0.45
70000.00001005405,0.886,0.666
70100.00166255138,0.762,0.588
70200.00229184491,0.788,0.272
70300.00128071886,0.894,0.478
70400.01014936763,0.954,0.606
70500.00304335589,0.534,0.38
70600.0020819448,0.892,0.772
70700.00192408563,0.624,0.562
70800.00005637277,0.804,0.384
70900.00613003559,0.746,0.51
71000.00063231429,0.864,0.542
71100.00265601583,0.69,0.504
71200.0012914112,0.768,0.46
71300.00886261277,0.768,0.514
71400.00744857118,0.888,0.572
71500.00031961744,0.762,0.488
71600.00465412892,0.95,0.58
71700.00107546397,0.734,0.64
71800.00334019664,0.768,0.518
71900.00629234448,0.69,0.402
72000.00604902726,0.808,0.436
72100.00215380739,0.596,0.398
72200.00185006214,0.824,0.646
72300.00127967233,0.764,0.6
72400.00151269784,0.73,0.366
72500.00047658071,0.966,0.734
72600.00161436494,0.88,0.592
72700.00089216711,0.852,0.504
72800.00094557095,0.598,0.36
72900.00155158165,0.722,0.61
73000.00258119218,0.684,0.468
73100.00367790494,0.702,0.39
73200.00038009262,0.718,0.566
73300.00031507561,0.556,0.412
73400.00204341982,0.816,0.592
73500.00366203455,0.832,0.41
73600.00046196037,0.522,0.418
73700.00014584973,0.84,0.604
73800.00111158808,0.882,0.56
73900.00072882223,0.808,0.442
74000.00166054413,0.678,0.396
74100.0002940345,1.02,0.562
74200.00566972893,0.84,0.48
74300.00167212145,0.764,0.578
74400.0033148161,0.718,0.558
74500.00164215574,0.866,0.786
74600.0034585965,0.648,0.56
74700.00058246676,0.832,0.594
74800.00289407806,0.772,0.476
74900.01303861354,0.6,0.436
75000.00134124627,0.722,0.44
75100.00350176485,0.664,0.582
75200.00012510548,0.804,0.552
75300.00520299413,0.68,0.422
75400.00070281171,0.732,0.494
75500.005868502,0.764,0.452
75600.00403783472,0.622,0.476
75700.00037919533,0.76,0.614
75800.00306565322,0.75,0.622
75900.00139920661,0.706,0.65
76000.00396955351,0.684,0.548
76100.00055577686,0.8,0.5
76200.00313978251,0.758,0.486
76300.0017476865,0.774,0.48
76400.00042274786,0.716,0.622
76500.0067778491,0.758,0.384
76600.00195576469,0.66,0.506
76700.00755166527,0.72,0.468
76800.0039226211,0.776,0.544
76900.00116254126,1.024,0.464
77000.01336583866,0.778,0.586
77100.00335301469,0.904,0.67
77200.0001808495,0.706,0.34
77300.00107927938,0.718,0.488
77400.00535334398,0.572,0.484
77500.00059944819,0.614,0.518
77600.00443263799,0.636,0.556
77700.00041167109,0.828,0.456
77800.0063121719,0.72,0.34
77900.00355241909,0.804,0.344
78000.00116054402,0.852,0.572
78100.00017099902,0.77,0.692
78200.00094578062,0.714,0.45
78300.00365155608,1.018,0.666
78400.00116552829,0.736,0.476
78500.00628499489,0.828,0.5
78600.0024731717,0.716,0.418
78700.0051829398,0.77,0.618
78800.0023745315,0.862,0.524
78900.00407302282,0.552,0.548
79000.00340185803,0.666,0.514
79100.00433472572,0.768,0.452
79200.00460472475,0.664,0.542
79300.00226806951,0.736,0.5
79400.00380179935,0.962,0.658
79500.00570727079,0.846,0.54
79600.00133469897,0.706,0.622
79700.00274176084,0.746,0.666
79800.00362935185,0.774,0.548
79900.01398924821,0.586,0.362
80000.0015229902,0.75,0.492
80100.00269745316,0.844,0.414
80200.0009691186,0.668,0.438
80300.00164346003,0.728,0.464
80400.00696610256,0.62,0.492
80500.0064729244,0.738,0.462
80600.0115068077,0.82,0.532
80700.00057331409,0.708,0.532
80800.00048772593,0.754,0.564
80900.00059682562,0.712,0.414
81000.00109121343,0.692,0.362
81100.00253003449,0.62,0.582
81200.00186128292,0.772,0.522
81300.00132495158,0.756,0.526
81400.00439956844,0.796,0.532
81500.000255543,0.776,0.394
81600.00825311366,0.858,0.576
81700.00096344273,0.772,0.432
81800.01609378931,0.644,0.348
81900.0005723763,0.704,0.506
82000.0009478017,0.812,0.486
82100.00262612976,0.56,0.312
82200.00124464133,0.844,0.438
82300.00273730853,0.832,0.476
82400.01709678322,0.734,0.496
82500.00425416276,0.758,0.578
82600.00066550342,0.834,0.662
82700.00064342617,0.824,0.47
82800.01342639005,0.688,0.476
82900.01417273421,0.732,0.332
83000.00522852558,0.814,0.61
83100.00035995293,0.684,0.456
83200.00017667688,0.722,0.578
83300.00059618342,0.646,0.394
83400.00276057405,0.768,0.412
83500.00362455254,0.81,0.366
83600.00072139465,0.824,0.458
83700.00065158302,0.714,0.568
83800.00290641111,0.748,0.496
83900.00073449961,0.698,0.642
84000.00225804313,0.734,0.526
84100.00337005261,0.736,0.364
84200.00096882883,0.738,0.446
84300.0019316941,0.85,0.398
84400.00228875098,0.744,0.418
84500.00226876988,0.692,0.46
84600.00203248416,0.774,0.536
84700.00273033738,0.742,0.464
84800.0006665826,0.64,0.47
84900.00110525698,0.732,0.534
85000.00045024497,0.718,0.376
85100.00108430767,0.704,0.432
85200.00690937592,0.652,0.52
85300.00110895996,0.68,0.468
85400.00391732594,0.636,0.48
85500.00004908108,0.592,0.356
85600.00295745539,0.612,0.514
85700.00051117968,0.784,0.418
85800.00052746448,0.646,0.358
85900.00027452077,0.896,0.44
86000.00206398402,0.68,0.47
86100.00153931332,0.81,0.614
86200.0050517677,0.704,0.398
86300.00155800532,0.634,0.49
86400.00398261467,0.618,0.304
86500.00173415645,0.744,0.424
86600.00060107857,0.898,0.594
86700.00240368085,0.838,0.426
86800.00074364663,0.672,0.338
86900.00049444588,0.71,0.49
87000.00834751189,0.744,0.58
87100.0014099437,0.834,0.714
