time,x,y
6200.000800403944,0.77,0.98
6300.002029208773,0.752,0.884
6400.001790438151,0.792,0.828
6500.00188176777,0.72,0.87
6600.000125862687,0.782,0.92
6700.00044512807,0.746,0.954
6800.00041796144,0.636,0.888
6900.001259274788,0.722,0.892
7000.001718762601,0.808,0.714
7100.000527193392,0.744,0.75
7200.000404904853,0.646,0.872
7300.000504168389,0.758,0.862
7400.004333768119,0.612,0.832
7500.0000519763535,0.724,1.0
7600.013347030745,0.736,0.836
7700.000137439151,0.776,0.678
7800.0008898226115,0.864,0.74
7900.009838349527,0.752,0.828
8000.0002968601775,0.688,0.852
8100.001480961432,0.678,0.782
8200.00141826453,0.49,0.66
8300.00188139408,0.86,0.834
8400.001022975763,0.674,0.818
8500.011535695723,0.828,0.84
8600.000456678323,0.776,0.946
8700.000146738847,0.75,1.168
8800.003043775434,0.724,0.894
8900.000058968904,0.624,0.698
9000.000390875533,0.754,0.848
9100.001401972528,0.742,0.616
9200.000353395048,0.704,0.972
9300.003580734054,0.62,0.904
9400.001425619006,0.668,0.58
9500.000164574301,0.89,0.976
9600.000049401508,0.904,0.868
9700.001929840035,0.866,0.982
9800.004192133467,0.734,0.908
9900.000766273219,0.646,0.836
10000.002329009692,0.732,0.858
10100.000165238507,0.756,0.874
10200.000804278638,0.66,0.726
10300.000938551351,0.826,0.874
10400.008846731886,0.744,0.872
10500.000546714376,0.722,0.704
10600.004594862805,0.692,0.698
10700.004109050817,0.698,0.842
10800.000218676007,0.778,0.664
10900.000638335041,0.748,0.836
11000.000203247395,0.662,0.888
11100.000874246705,0.728,0.708
11200.000423585208,0.854,0.96
11300.000808084817,0.932,0.852
11400.000025548448,0.778,0.838
11500.00087373976,0.884,1.132
11600.015041332254,0.654,0.818
11700.00046649814,0.722,0.832
11800.001247112985,0.712,0.858
11900.001489330498,0.884,0.892
12000.00071003081,0.766,0.96
12100.005986236867,0.884,0.946
12200.000815389398,0.748,0.818
12300.000729778061,0.846,1.044
12400.00089926809,0.786,0.868
12500.000869181524,0.89,0.854
12600.000258406293,0.708,0.816
12700.000391980917,0.65,0.784
12800.000835724157,0.814,1.116
12900.000191549003,0.716,0.988
13000.000397384265,0.768,0.91
13100.002315921207,0.574,0.642
13200.001924619082,0.818,0.966
13300.000879318304,0.766,0.966
13400.002628588161,0.856,0.8
13500.0003880237,0.86,0.932
13600.003034911431,0.8,0.96
13700.000326354566,0.916,0.914
13800.000819160548,0.92,1.106
13900.001331818525,0.746,0.842
14000.001668373396,0.768,0.922
14100.000356730443,0.73,1.018
14200.00541513506,0.774,0.824
14300.00100012098,0.626,0.696
14400.007716090671,0.876,1.022
14500.000172502738,0.744,0.73
14600.000542585029,0.908,0.954
14700.000036977823,0.64,0.808
14800.007006452606,0.694,0.788
14900.00316051568,0.806,0.894
15000.00672138363,0.746,0.884
15100.001197034037,0.784,1.018
15200.001867826832,0.794,0.98
15300.002922055184,0.676,0.856
15400.000547992597,0.49,0.684
15500.000821454627,0.62,0.768
15600.001353768012,0.85,0.746
15700.00166973636,0.744,0.926
15800.000304586621,0.706,0.81
15900.000997255065,0.676,0.592
16000.004517033174,0.804,0.958
16100.000253508235,0.778,0.716
16200.00565771465,0.608,0.81
16300.004529568052,0.596,0.734
16400.004938408874,0.746,0.83
16500.008684186592,0.73,0.742
16600.001190898423,0.68,0.81
16700.00131291573,0.714,0.906
16800.002758012884,0.774,0.926
16900.00787640771,0.668,0.842
17000.002899110495,0.752,0.922
17100.00085039368,0.712,0.936
17200.00524507889,0.904,0.832
17300.001004564107,0.688,0.782
17400.000534153212,0.838,1.1
17500.000542017508,0.766,0.938
17600.001649450296,0.648,0.936
17700.00027723029,0.796,0.954
17800.000821052217,0.674,0.788
17900.00241643789,0.792,1.01
18000.000083120525,0.666,0.766
18100.00459292073,0.746,0.73
18200.000029156774,0.74,0.836
18300.000415152233,0.678,0.816
18400.000127543884,0.722,0.97
18500.00002185158,0.694,0.802
18600.001701283258,0.818,1.06
18700.00169740724,0.742,1.17
18800.004166320177,0.722,0.766
18900.000121582816,0.926,0.832
19000.000411690646,0.83,1.028
19100.00185159173,0.858,1.074
19200.000158310624,0.702,0.864
19300.000566089304,0.79,0.804
19400.007701538267,0.774,0.774
19500.000869536187,0.576,0.536
19600.000549333152,0.864,0.996
19700.002286485396,0.65,0.958
19800.001705807455,0.788,0.866
19900.00810972224,0.73,0.944
20000.001868105912,0.812,0.772
20100.00013721236,0.622,0.892
20200.002622587803,0.912,0.824
20300.00147760325,0.714,0.806
20400.0007217567,0.638,1.0
20500.00395684893,0.71,0.854
20600.000057725458,0.81,0.872
20700.000312135406,0.686,0.862
20800.00025019476,0.728,0.914
20900.0017608393,0.67,0.766
21000.000228318164,0.886,0.852
21100.001049963234,0.686,0.704
21200.002058583927,0.716,0.814
21300.003243480158,0.692,0.828
21400.000210608257,0.866,0.97
21500.005887195446,0.768,0.768
21600.001042248397,0.838,0.894
21700.00110424032,0.644,0.728
21800.00408376841,0.784,0.74
21900.003511638188,0.702,0.828
22000.004410803158,0.714,1.028
22100.000188091,0.868,1.036
22200.00091906845,0.746,0.874
22300.007634735666,0.746,0.688
22400.006225564975,0.886,1.028
22500.00126574847,0.734,1.07
22600.010621791185,0.78,0.866
22700.00147971119,0.738,0.874
22800.003027381877,0.7,1.0
22900.001569711898,0.676,0.93
23000.002189795323,0.706,0.8
23100.00012602526,0.83,0.972
23200.000608408278,0.708,0.874
23300.000224077165,0.694,0.884
23400.000185383935,0.818,1.092
23500.0019791824,0.816,0.948
23600.003684285388,0.906,0.994
23700.001830405497,0.7,0.622
23800.000250539917,0.844,0.9
23900.00124916481,0.658,0.614
24000.00091665333,0.69,0.768
24100.0004721553,0.644,0.768
24200.00199936529,0.758,0.934
24300.00066457067,0.808,1.064
24400.001459964955,0.798,0.834
24500.00163847431,0.826,0.838
24600.001870690074,0.748,0.922
24700.002889133895,0.762,0.846
24800.001829439567,0.704,0.924
24900.002531010552,0.676,0.898
25000.00012586284,0.74,0.778
25100.00401118484,0.704,0.866
25200.00287464453,0.652,0.794
25300.001498083395,0.87,1.13
25400.000477690664,0.78,0.764
25500.005421640974,0.746,0.838
25600.000147547224,0.874,0.92
25700.007949196424,0.728,1.05
25800.000922312065,0.924,1.02
25900.004297030522,0.636,0.77
26000.009779436754,0.722,0.876
26100.000693981237,0.824,0.896
26200.005800687333,0.708,0.894
26300.001272961013,0.812,0.8
26400.001570010918,0.768,0.992
26500.001059665454,0.638,0.812
26600.000704376158,0.784,0.966
26700.00146915462,0.832,1.002
26800.00294546349,0.772,0.898
26900.005877932683,0.782,0.932
27000.00147611013,0.606,0.744
27100.00379349324,0.8,1.102
27200.001250903853,0.674,0.818
27300.00149842722,0.796,0.934
27400.00081425527,0.626,0.958
27500.00073866384,0.716,0.644
27600.00206817848,0.636,0.856
27700.00017177399,0.722,0.876
27800.00030658819,0.77,1.086
27900.005008597043,0.72,0.932
28000.00210302847,0.864,1.098
28100.00214377034,0.874,1.006
28200.000316688387,0.578,0.756
28300.0014921683,0.638,0.694
28400.000257544136,0.69,0.932
28500.00157030281,0.666,0.844
28600.000765429115,0.742,0.86
28700.000473007043,0.712,0.842
28800.001896059024,0.75,0.606
28900.000811194088,0.884,0.938
29000.001280604924,0.692,0.85
29100.002568136864,0.85,0.83
29200.005335008438,0.852,0.936
29300.000629804865,0.8,0.936
29400.000432944154,0.694,0.914
29500.00026088881,0.744,0.898
29600.00005171906,0.82,0.814
29700.000683785533,0.864,0.958
29800.001929875038,0.674,1.14
29900.0048085552,0.72,0.878
30000.004886891267,0.946,1.054
30100.001727336294,0.946,0.802
30200.003537086912,0.762,0.672
30300.000902525306,0.668,0.832
30400.000602082033,0.714,0.728
30500.000903416305,0.736,0.74
30600.003107454202,0.736,0.756
30700.000988874104,0.734,1.094
30800.00113906863,0.892,1.05
30900.00635123129,0.66,0.56
31000.00136672918,0.754,0.75
31100.000743745783,0.812,0.984
31200.00298295258,0.842,0.884
31300.00170829303,0.808,0.86
31400.01004690976,0.916,1.134
31500.000576317078,0.9,0.858
31600.008380106963,0.682,0.702
31700.002122347283,0.792,0.822
31800.002632863147,0.852,0.782
31900.00120332895,0.748,0.838
32000.003268624674,0.724,0.802
32100.002257263688,0.836,1.104
32200.005554104984,0.702,0.846
32300.001884350346,0.732,0.702
32400.001645237935,0.738,0.79
32500.00091772113,0.732,0.852
32600.00059074942,0.722,0.978
32700.00201098497,0.826,0.936
32800.00077943002,0.71,1.05
32900.00039457911,0.846,0.88
33000.004269726065,0.828,1.026
33100.00092319542,0.682,0.8
33200.000221180155,0.748,0.97
33300.00076443056,0.698,0.782
33400.000789628495,0.778,1.02
33500.00368160135,0.644,0.674
33600.00087738619,0.824,0.874
33700.00288657166,0.65,0.96
33800.00173339119,0.67,0.96
33900.00096335115,0.732,0.964
34000.00074751376,0.598,1.032
34100.000496270484,0.718,0.79
34200.00221896245,0.826,0.952
34300.00123607554,0.714,0.75
34400.00196009405,0.734,0.922
34500.00062498028,0.758,1.058
34600.00111760283,0.798,0.806
34700.00190414545,0.81,0.834
34800.00008133145,0.79,0.708
34900.000148258034,0.592,0.716
35000.00150969535,0.868,1.1
35100.000702032194,0.878,1.108
35200.000971223744,0.766,0.968
35300.00031524342,0.766,0.77
35400.001189932904,0.654,0.616
35500.00320400465,0.752,0.914
35600.000470041705,0.764,1.144
35700.00295875052,0.658,0.88
35800.005030510096,0.814,0.87
35900.00124564637,0.646,0.826
36000.00405778506,0.686,0.752
36100.00046007121,0.834,0.978
36200.00125512688,0.668,0.756
36300.00011632812,0.666,0.9
36400.004856410225,0.92,1.02
36500.004166930274,0.722,0.78
36600.00017465112,0.744,0.792
36700.002676712815,0.918,1.114
36800.00414022133,0.842,0.816
36900.00154414378,0.662,0.704
37000.00281755547,0.622,0.73
37100.00084461897,0.742,0.976
37200.00280680737,0.798,0.868
37300.002417911826,0.774,0.9
37400.00775704854,0.792,0.76
37500.00337013574,0.862,0.752
37600.0001168788,0.924,1.054
37700.001117320695,0.87,0.978
37800.000641572384,0.802,0.818
37900.000804928655,0.692,0.942
38000.00024412196,0.768,1.076
38100.001476320365,0.742,0.818
38200.00453861702,0.78,0.944
38300.001748755785,0.698,0.966
38400.000126023835,0.772,0.906
38500.00052527842,0.812,0.97
38600.00032049971,0.804,0.782
38700.000866896,0.926,0.806
38800.000431534696,0.792,0.952
38900.00061546829,0.68,0.85
39000.00393766682,0.776,0.95
39100.0037322705,0.824,0.87
39200.00195830723,0.808,0.988
39300.00103874735,0.838,1.23
39400.000909193805,0.78,0.932
39500.002664523105,0.67,0.7
39600.00107599162,0.788,1.064
39700.00221340628,0.758,0.914
39800.00217344291,0.68,0.862
39900.00449829857,0.884,1.168
40000.00126079463,0.824,0.854
40100.00107459829,0.8,0.968
40200.000846187766,0.76,0.886
40300.00164849316,0.676,0.67
40400.00020874545,0.828,0.918
40500.00259821499,0.788,0.788
40600.00095232078,0.764,0.79
40700.00041357909,0.922,0.968
40800.00043029493,0.748,0.934
40900.000708966916,0.868,0.846
41000.00219733046,0.826,0.75
41100.00371524232,0.75,0.876
41200.00084717142,0.692,0.862
41300.01372669732,0.73,0.97
41400.00332916104,0.73,0.77
41500.00232246176,0.858,1.078
41600.00132255814,0.774,0.858
41700.00437223096,0.802,0.812
41800.00178571659,0.726,0.948
41900.0075148869,0.686,0.934
42000.00263643136,0.646,0.736
42100.00105264665,0.692,0.836
42200.00319269796,0.732,1.126
42300.00174774302,0.74,0.79
42400.00068744436,0.874,1.078
42500.003187682116,0.674,0.772
42600.015297856924,0.866,1.006
42700.003397961766,0.84,0.83
42800.00069671582,0.662,0.73
42900.01508798377,0.726,0.69
43000.00228359818,0.706,0.98
43100.00049123314,0.944,0.856
43200.00020448905,0.678,0.752
43300.00062728931,0.786,0.872
43400.00029505007,0.886,0.98
43500.00040616154,0.684,0.782
43600.00362102504,0.71,0.794
43700.0024118612,0.692,0.834
43800.00012718526,0.74,0.84
43900.00051076872,0.726,0.844
44000.00282501341,0.808,0.976
44100.00002643943,0.784,1.084
44200.00881290712,0.746,0.816
44300.00176216291,0.802,0.968
44400.00227046056,0.668,0.846
44500.00032656507,0.804,0.922
44600.00471625927,0.916,0.958
44700.000911658324,0.736,0.898
44800.00326219808,0.664,0.89
44900.000351179355,0.726,0.71
45000.00377077823,0.74,0.936
45100.008029500015,0.806,0.81
45200.000018077466,0.798,0.898
45300.00110074752,0.83,1.082
45400.00247363896,0.666,0.924
45500.00091152864,0.634,0.8
45600.00047900406,0.652,0.864
45700.00356943491,0.808,1.0
45800.00021091859,0.694,0.918
45900.00395966078,0.76,0.792
46000.00000113432,0.758,1.074
46100.006751280736,0.88,0.934
46200.000465794896,0.622,0.714
46300.00413322079,0.82,0.832
46400.000392278715,0.732,0.866
46500.00022300609,0.802,1.088
46600.002973388015,0.808,1.094
46700.00320175278,0.684,0.8
46800.00104880952,0.79,0.766
46900.004083286185,0.838,1.102
47000.0030372303,0.652,0.692
47100.00091467788,0.692,0.9
47200.00100042927,0.922,0.964
47300.00466639841,0.776,0.876
47400.0078275794,0.748,0.882
47500.000467629034,0.89,1.186
47600.00029139229,0.712,1.006
47700.00099987763,0.704,0.696
47800.00045138388,0.786,0.736
47900.00255765138,0.784,0.904
48000.000711760986,0.608,0.824
48100.00021215452,0.658,0.656
48200.00205504008,0.714,0.918
48300.0007655021,0.732,0.836
48400.00385788503,0.768,0.778
48500.000509035184,0.634,1.006
48600.00328837262,0.794,0.938
48700.00054894745,0.75,0.978
48800.00031594001,0.8,0.778
48900.001208633796,0.848,0.938
49000.00191642781,0.752,0.846
49100.00035646449,0.722,0.89
49200.00105043232,0.888,1.052
49300.00023590693,0.768,0.92
49400.000624335466,0.828,0.984
49500.00300170655,0.636,0.732
49600.000817807086,0.818,0.816
49700.00516628085,0.724,0.896
49800.00015737427,0.706,0.844
49900.00036975991,0.826,0.988
50000.002511934006,0.782,0.854
50100.00198228969,0.752,0.712
50200.003567540945,0.68,0.76
50300.00051071479,0.776,1.066
50400.002482152406,0.75,0.812
50500.00090489154,0.668,0.824
50600.000553313046,0.792,1.098
50700.00191133919,0.696,0.636
50800.00049255861,0.91,1.134
50900.0034592707,0.708,0.796
51000.00987035451,0.772,0.896
51100.000246185795,0.628,0.706
51200.00065306321,0.728,0.898
51300.007417858185,0.75,0.832
51400.00300540971,0.724,0.986
51500.00303259134,0.734,0.848
51600.000786523684,0.62,0.854
51700.00841429341,0.7,0.882
51800.00108735577,0.79,0.846
51900.002754911264,0.758,0.958
52000.00328807157,0.856,0.996
52100.00502310701,0.686,0.856
52200.000830999474,0.738,0.848
52300.00608092323,0.654,0.92
52400.0158488469,0.794,0.898
52500.00093962821,0.828,0.786
52600.022940021605,0.764,0.94
52700.00180572301,0.808,0.936
52800.000347228815,0.726,0.88
52900.000926981695,0.786,0.77
53000.01327026183,0.69,0.836
53100.012740490805,0.882,0.856
53200.00250702421,0.866,1.0
53300.000473643064,0.874,0.986
53400.00301757555,0.774,1.09
53500.00106034029,0.762,0.942
53600.00004380334,0.612,0.872
53700.00359350066,0.658,0.848
53800.000461378004,0.72,0.96
53900.002803900235,0.602,0.756
54000.00141364477,0.774,0.96
54100.002847299445,0.692,0.612
54200.00023526083,0.694,0.826
54300.00044055202,0.716,0.994
54400.00025141784,0.832,0.996
54500.002192068576,0.766,0.85
54600.003958822024,0.744,0.848
54700.00030376398,0.78,0.916
54800.00218363239,0.546,0.752
54900.001118356675,0.848,0.938
55000.00093604439,0.778,0.958
55100.00017773701,0.596,0.658
55200.002193543456,0.816,0.698
55300.001719855674,0.776,0.872
55400.00026134878,0.66,0.754
55500.000679260236,0.75,0.926
55600.00008672197,0.786,0.88
55700.00098196452,0.8,0.822
55800.002559970046,0.66,0.872
55900.00025270275,0.682,0.848
56000.00074294291,0.634,0.71
56100.00001819825,0.804,0.988
56200.00045243413,0.692,0.858
56300.00037628305,0.774,0.924
56400.0005571289,0.696,0.764
56500.00741816872,0.754,0.698
56600.00024316104,0.742,0.824
56700.00660722405,0.734,0.928
56800.001267363616,0.714,0.956
56900.003357247064,0.69,0.984
57000.00236657031,0.622,0.682
57100.00243884313,0.666,0.772
57200.00311538851,0.812,0.79
57300.0023611113,0.728,0.872
57400.002186681864,0.76,0.902
57500.000738805604,0.852,0.896
57600.001512582276,0.656,0.7
57700.000713714704,0.708,0.782
57800.001783772044,0.668,0.954
57900.00206666077,0.806,0.962
58000.000682116275,0.742,0.782
58100.00011883647,0.788,0.924
58200.000297813946,0.654,0.712
58300.001211266186,0.66,0.848
58400.00234923276,0.84,0.972
58500.001034820096,0.84,1.066
58600.009596999844,0.756,0.94
58700.00604783594,0.864,0.994
58800.00052417955,0.69,0.864
58900.00159593958,0.692,0.876
59000.0032653825,0.742,0.784
59100.00006274732,0.794,0.892
59200.00403227847,0.836,0.996
59300.00388503262,0.776,0.92
59400.01159247109,0.688,0.74
59500.00081726931,0.694,0.81
59600.00296634633,0.918,0.916
59700.00036404938,0.71,1.08
59800.00137424119,0.722,0.736
59900.00436778007,0.694,0.918
60000.00376932858,0.804,1.032
60100.00152155553,0.734,1.004
60200.00420388202,0.772,0.862
60300.00111398158,0.762,0.756
60400.0022209685,0.782,0.906
60500.0007494297,0.786,0.802
60600.00371683613,0.74,0.904
60700.0002802035,0.772,0.88
60800.00130022226,0.63,0.84
60900.00231154437,0.662,0.8
61000.00074724105,0.74,0.766
61100.00195893294,0.616,0.886
61200.00117794139,0.79,0.858
61300.00135776249,0.812,1.05
61400.00078911878,0.778,0.868
61500.00076074564,0.744,0.856
61600.003886798586,0.864,1.16
61700.000940707796,0.766,1.004
61800.001445267735,0.902,1.014
61900.0027746446,0.646,0.768
62000.00113228487,0.84,0.906
62100.00031658153,0.844,1.008
62200.00161840776,0.942,1.152
62300.00109185784,0.644,0.726
62400.00428564464,0.594,0.846
62500.005975334214,0.64,0.67
62600.000805073,0.874,0.964
62700.00040282208,0.794,0.882
62800.00081759693,0.71,0.814
62900.000909155264,0.64,0.876
63000.002927519155,0.836,0.78
63100.00529403648,0.86,1.008
63200.00018486203,0.622,0.54
63300.00589707668,0.756,0.884
63400.001259578064,0.776,0.74
63500.00098075322,0.64,0.824
63600.00669385871,0.822,0.878
63700.0017271564,0.75,0.906
63800.00115025891,0.7,0.898
63900.00039580269,0.798,0.926
64000.00465914561,0.692,0.816
64100.00001208453,0.892,1.086
64200.001018135845,0.574,0.888
64300.00142126699,0.764,0.712
64400.00236098441,0.77,0.762
64500.00308511132,0.732,0.93
64600.00193920437,0.698,0.88
64700.000640060476,0.816,0.806
64800.00406399248,0.752,0.838
64900.001352844134,0.774,0.758
65000.002765590296,0.702,0.616
65100.00234049452,0.706,0.96
65200.00268628511,0.628,0.88
65300.00417982669,0.724,0.646
65400.00732596764,0.636,0.812
65500.001338635295,0.752,0.772
65600.00083689087,0.798,0.93
65700.00038605469,0.85,0.95
65800.00091216044,0.67,0.89
65900.00304310079,0.8,0.96
66000.00092301419,0.66,0.812
66100.00215608384,0.578,0.91
66200.00256266832,0.726,1.024
66300.00056730356,0.7,0.894
66400.00211869177,0.644,0.73
66500.00002509316,0.798,0.862
66600.00268879374,0.822,0.794
66700.00098446388,0.718,0.744
66800.0050114046,0.68,0.762
66900.00087258984,0.708,0.798
67000.00012126566,0.684,0.828
67100.00630873506,0.692,0.78
67200.0006530566,0.646,0.964
67300.00287016373,0.852,1.058
67400.00659795786,0.68,0.812
67500.00011544127,0.782,0.968
67600.00022536861,0.574,0.71
67700.00017995446,0.808,0.848
67800.00698518827,0.71,0.876
67900.00045473521,0.728,0.956
68000.0024990838,0.808,1.126
68100.00032045518,0.664,0.846
68200.00314517887,0.76,0.838
68300.00763868408,0.69,0.812
68400.00061358325,0.778,0.796
68500.00404684835,0.738,0.87
68600.00233391624,0.848,0.95
68700.00226980943,0.714,0.74
68800.00262288052,0.75,0.938
68900.00258087848,0.746,0.888
69000.01004662072,0.818,0.934
69100.00190074579,0.808,0.832
69200.0116134831,0.756,0.92
69300.0014667562,0.722,0.992
69400.00137695194,0.736,0.786
69500.00240062436,0.748,0.84
69600.00049248396,0.734,0.828
69700.00074054612,0.876,0.888
69800.00152723354,0.734,0.828
69900.00239815853,0.8,0.986
70000.0011299796,0.816,0.884
70100.00077602851,0.782,0.862
70200.00088768869,0.822,0.754
70300.00552945129,0.748,0.824
70400.00145576838,0.658,0.684
70500.00893044395,0.662,0.91
70600.00194042745,0.672,1.066
70700.0055299642,0.768,0.852
70800.00029803437,0.676,0.796
70900.00023588497,0.686,0.786
71000.0006848251,0.696,0.826
71100.00201345561,0.852,0.968
71200.00268152962,0.726,1.078
71300.00113170098,0.808,0.956
71400.00036587755,0.904,0.906
71500.00284279088,0.79,0.886
71600.00076472302,0.798,0.83
71700.00120849941,0.754,0.938
71800.0220356174,0.662,0.964
71900.00617983946,0.786,0.944
72000.0055802249,0.626,0.82
72100.00448053172,0.798,0.902
72200.00026113249,0.676,0.71
72300.00003642669,0.764,0.786
72400.00060353868,0.808,0.902
72500.00018405594,0.884,0.878
72600.00147489348,0.744,0.822
72700.00211893304,0.7,0.872
72800.00090040226,0.784,0.906
72900.0104133564,0.752,0.898
73000.00105205424,0.736,0.946
73100.00349934195,0.82,0.952
73200.00214585934,0.746,0.838
73300.0031411432,0.618,0.864
73400.00313119704,0.734,0.938
73500.00245774022,0.836,0.996
73600.0062222445,0.92,0.764
73700.00212297305,0.78,0.804
73800.00917270614,0.778,0.908
73900.00492297951,0.638,1.0
74000.00100381464,0.678,0.862
74100.00081336175,0.624,0.828
74200.00081029083,0.772,0.944
74300.00498787679,0.768,0.832
74400.0003049418,0.774,0.994
74500.00023012463,0.728,1.04
74600.00142061799,0.736,0.854
74700.00410731482,0.798,1.056
74800.00197168518,0.656,0.74
74900.00043704324,0.844,0.972
75000.0011841396,0.728,1.044
75100.00166020003,0.748,0.814
75200.0029472855,0.884,1.054
75300.00245924326,0.74,0.858
75400.00039857274,0.71,0.89
75500.00036208698,0.76,1.02
75600.0025989251,0.69,0.76
75700.00021372037,0.782,1.032
75800.00075781457,0.738,1.094
75900.00025476061,0.738,0.72
76000.000998629,0.86,0.774
76100.00107734508,0.664,0.594
76200.00170944586,0.728,0.894
76300.00232695765,0.666,0.874
76400.00879324146,0.81,0.908
76500.01156057286,0.646,0.656
76600.0024838598,0.69,0.918
76700.00544546261,0.842,0.714
76800.00107765135,0.802,0.758
76900.00056030609,0.732,0.83
77000.00641652507,0.7,0.93
77100.00087089487,0.77,0.73
77200.00016707057,0.762,0.92
77300.00087609614,0.772,0.948
77400.00141514579,0.844,0.904
77500.00294651737,0.704,0.748
77600.00145859062,0.84,1.06
77700.00332052626,0.77,1.042
77800.00130065475,0.854,1.264
77900.00009600827,0.748,0.85
78000.00056984046,0.66,1.184
78100.00065856408,0.752,0.768
78200.00112810149,0.824,0.778
78300.00220925416,0.752,0.992
78400.00035500425,0.768,0.864
78500.00050591365,0.778,0.878
78600.00355726086,0.716,1.1
78700.00268057779,0.866,1.106
78800.00199265906,0.854,0.892
78900.00304842362,0.672,0.804
79000.00002650324,0.794,1.056
79100.00301487312,0.818,0.994
79200.00040252123,0.748,1.02
79300.00389253165,0.62,0.69
79400.00351858734,0.638,0.934
79500.00382801081,0.878,0.874
79600.0013067357,0.676,0.854
79700.0035814455,0.852,0.844
79800.00114200344,0.722,0.806
79900.00081598006,0.668,0.966
80000.00087645497,0.734,0.716
80100.00481055288,0.748,0.8
80200.00405928664,0.64,0.89
80300.00046333263,0.866,1.08
80400.00523940776,0.788,0.946
80500.0006928094,0.636,0.918
80600.0009749049,0.626,0.75
80700.00151779407,0.676,0.852
80800.00250606066,0.786,0.802
80900.00070492859,0.726,0.852
81000.00120766822,0.716,0.794
81100.00432530261,0.816,1.028
81200.00010962017,0.746,0.804
81300.01262607104,0.748,0.864
81400.00023409358,0.786,0.788
81500.00012763198,0.65,0.808
81600.00105980379,0.93,1.138
81700.00066220247,0.76,0.854
81800.00059565401,0.668,0.926
81900.0018336791,0.788,0.832
82000.00014225997,0.824,0.982
82100.00395206634,0.732,0.734
82200.00324481308,0.672,0.756
82300.00266748354,0.746,0.992
82400.0009025432,0.744,0.916
82500.00150079868,0.624,1.01
82600.0010223072,0.818,0.92
82700.01334437057,0.64,0.844
82800.00115069294,0.818,0.858
82900.00237616137,0.736,0.63
83000.00031455769,0.74,1.0
83100.01195822016,0.81,0.824
83200.00475629001,0.698,0.876
83300.00005581557,0.584,0.808
83400.00025043519,0.974,0.926
83500.00174287507,0.774,1.02
83600.00392905498,0.706,0.85
83700.00874997741,0.708,0.95
83800.00163078564,0.698,0.734
83900.00418537622,0.634,0.862
84000.00002519699,0.74,0.84
84100.00075442597,0.742,0.892
84200.00231716262,0.78,1.05
84300.00487566348,0.71,0.834
84400.0014782785,0.802,0.92
84500.00547039956,0.896,0.886
84600.00154516949,0.846,1.21
84700.0011692559,0.752,0.756
84800.0041886424,0.75,0.928
84900.00164594578,0.762,0.93
85000.00059315281,0.78,0.948
85100.00339358594,0.836,0.844
85200.00288624034,0.702,0.706
85300.00088979286,0.624,0.676
85400.00836402431,0.846,0.936
85500.00772880967,0.726,0.982
85600.00145589012,0.77,0.686
85700.00042148723,0.776,0.774
85800.00072384172,0.73,0.832
85900.00029616833,0.8,0.884
86000.00198978899,0.85,0.9
86100.00672005452,0.86,1.092
86200.00122823448,0.682,0.938
86300.0010048274,0.808,0.976
86400.00451255334,0.64,0.688
86500.0077337784,0.74,0.876
86600.0034129,0.834,0.838
86700.00225043228,0.638,0.864
86800.00265341849,0.754,0.83
86900.00049649853,0.792,0.91
87000.00007016155,0.75,0.948
87100.0000110245,0.732,0.802
87200.00064890033,0.652,0.858
