time,x,y
30400.000485276505,0.742,0.238
30500.000384812654,0.74,0.376
30600.000370407506,0.672,0.3
30700.000257144726,0.608,0.288
30800.004387944893,0.668,0.524
30900.003108789144,0.946,0.31
31000.00223708484,0.746,0.342
31100.003662881067,0.64,0.268
31200.002911387124,0.734,0.264
31300.002471462194,0.474,0.134
31400.00065098593,0.69,0.236
31500.00371385696,0.944,0.42
31600.000149807318,0.636,0.34
31700.020095958196,0.666,0.198
31800.000768525744,0.952,0.286
31900.001815494863,0.732,0.394
32000.003519381153,0.73,0.252
32100.000845063907,0.738,0.394
32200.00196296278,0.88,0.238
32300.00019226566,0.786,0.43
32400.002959315225,0.918,0.268
32500.00096578266,0.89,0.258
32600.002963194245,0.604,0.274
32700.010508745378,0.71,0.344
32800.005097775866,0.914,0.338
32900.00170318243,0.59,0.336
33000.00124292769,0.842,0.382
33100.000410412016,0.756,0.258
33200.00067230791,0.76,0.268
33300.00118793635,0.68,0.41
33400.00319574887,0.756,0.182
33500.00292623905,0.796,0.368
33600.000366494205,0.736,0.29
33700.00063830702,0.834,0.376
33800.0021679264,0.638,0.36
33900.00070003528,0.686,0.224
34000.00288457838,0.754,0.25
34100.00063911804,0.85,0.412
34200.00337903899,0.902,0.476
34300.00112937802,0.694,0.262
34400.010154764816,0.598,0.352
34500.00429741426,0.744,0.35
34600.00116094582,0.878,0.58
34700.000558514614,0.678,0.318
34800.00002574587,0.908,0.384
34900.00386929,0.61,0.32
35000.003353000495,0.524,0.35
35100.006428851375,0.842,0.224
35200.00479493563,0.716,0.42
35300.00099312366,0.808,0.238
35400.00034598583,0.852,0.332
35500.002772307955,0.582,0.294
35600.01003408183,0.76,0.412
35700.00173795994,0.964,0.448
35800.0017263076,0.634,0.368
35900.00700429814,0.66,0.19
36000.004238705435,0.568,0.23
36100.00210444955,0.858,0.436
36200.00146732785,0.73,0.314
36300.000538874585,0.77,0.292
36400.00044101204,0.752,0.368
36500.001110523925,0.82,0.304
36600.00155069541,0.714,0.354
36700.009113239845,0.774,0.404
36800.00131779398,0.674,0.134
36900.000199061236,0.896,0.472
37000.001428997355,0.662,0.14
37100.00056864058,0.638,0.262
37200.00055091395,0.826,0.31
37300.0039006586,0.96,0.496
37400.00931529636,0.702,0.31
37500.00262578838,0.824,0.33
37600.00196109058,0.752,0.278
37700.00006052211,0.84,0.344
37800.00559430472,0.596,0.192
37900.001899854506,0.844,0.254
38000.006920700485,0.754,0.246
38100.001446970076,0.82,0.34
38200.00142638396,0.692,0.384
38300.008123350875,0.744,0.428
38400.00013198015,0.802,0.27
38500.00066150002,0.794,0.328
38600.00114954198,0.746,0.462
38700.00171052864,0.946,0.298
38800.00087888893,0.69,0.268
38900.00258166155,0.75,0.33
39000.00229401657,0.664,0.29
39100.00053958813,0.746,0.368
39200.002316715196,0.714,0.318
39300.015006307265,0.594,0.278
39400.001426753995,0.876,0.336
39500.00149573505,0.654,0.264
39600.00608244908,0.778,0.518
39700.00316160478,0.538,0.282
39800.0026989581,0.716,0.418
39900.00218573621,0.902,0.442
40000.00437045308,0.584,0.168
40100.005340668744,0.656,0.358
40200.00019561758,0.84,0.156
40300.00675486729,0.6,0.238
40400.00110020845,0.676,0.27
40500.00011680688,0.692,0.188
40600.00234288469,0.736,0.398
40700.01487019829,0.536,0.256
40800.00354602697,0.754,0.308
40900.00541898169,0.92,0.274
41000.00646767842,0.602,0.304
41100.00134485045,0.928,0.112
41200.000317815335,0.802,0.15
41300.003995352614,0.626,0.288
41400.00852782639,1.022,0.16
41500.00457888321,0.832,0.426
41600.00070053931,0.738,0.194
41700.008681481886,0.67,0.348
41800.00237381884,0.616,0.368
41900.00506060025,0.674,0.368
42000.00814081623,0.608,0.102
42100.00014484608,0.856,0.362
42200.00107216587,0.802,0.474
42300.001634973385,0.738,0.51
42400.0011535515,0.596,0.228
42500.00354294152,0.798,0.366
42600.00321029968,0.766,0.326
42700.0296499482,0.772,0.138
42800.00453040663,0.646,0.298
42900.00065506151,0.752,0.31
43000.007839905105,0.628,0.258
43100.00419310253,0.832,0.304
43200.000115549046,0.738,0.406
43300.00311198474,0.764,0.354
43400.00160982846,0.77,0.288
43500.001120568755,0.818,0.522
43600.019484364384,0.648,0.158
43700.00439045812,0.7,0.332
43800.00041704147,0.87,0.286
43900.00345567983,0.762,0.392
44000.00162430527,0.812,0.262
44100.000468090315,0.724,0.378
44200.000277532126,0.668,0.48
44300.00012699863,0.858,0.288
44400.000342654435,0.768,0.6
44500.00298806531,0.794,0.354
44600.002752784836,0.734,0.412
44700.00711601718,0.882,0.332
44800.01758364877,0.622,0.288
44900.003930919935,0.596,0.276
45000.002331660944,0.728,0.36
45100.001021415774,0.784,0.38
45200.01007703957,0.772,0.298
45300.00067017105,0.882,0.498
45400.00514038249,0.69,0.254
45500.00010222438,0.598,0.184
45600.00617013981,0.738,0.416
45700.00083738804,0.834,0.28
45800.00082932116,0.668,0.322
45900.000127960535,0.732,0.286
46000.00031753045,0.722,0.306
46100.00439861802,0.84,0.468
46200.00026361026,0.722,0.312
46300.00115606861,0.742,0.282
46400.00038803058,1.132,0.308
46500.0039635066,0.77,0.258
46600.00425428953,0.72,0.336
46700.00158456234,0.79,0.404
46800.00481257132,0.576,0.148
46900.002921500214,0.75,0.206
47000.00240331165,0.66,0.334
47100.00297458863,0.656,0.26
47200.00000999712,0.896,0.324
47300.000619406725,0.652,0.426
47400.003384161784,0.816,0.286
47500.00013847783,0.726,0.458
47600.00673322836,0.63,0.302
47700.00503904957,0.856,0.286
47800.00009054395,0.632,0.224
47900.00241561843,0.816,0.308
48000.00271899725,0.814,0.388
48100.00943524424,0.712,0.278
48200.00615987656,0.728,0.368
48300.000480496994,0.572,0.23
48400.00002594802,0.68,0.084
48500.00057704336,0.878,0.388
48600.00087194371,0.836,0.24
48700.000789166035,0.74,0.364
48800.002043021785,0.898,0.524
48900.00329642363,0.606,0.246
49000.00027046282,0.756,0.314
49100.00360198693,0.776,0.294
49200.00001913059,0.732,0.374
49300.004765918675,0.652,0.306
49400.00557169542,0.968,0.544
49500.019676306125,0.68,0.268
49600.00627757573,0.738,0.3
49700.000808568286,0.936,0.442
49800.00368185551,0.876,0.5
49900.00290588934,0.674,0.268
50000.002066687746,0.7,0.328
50100.00031881623,0.842,0.362
50200.00023935531,0.8,0.392
50300.00224080474,0.59,0.262
50400.00106182002,0.718,0.436
50500.00349500607,0.91,0.286
50600.00110741447,0.696,0.376
50700.00726489346,0.634,0.288
50800.00440277485,0.63,0.26
50900.00024635672,0.882,0.25
51000.00267194462,0.988,0.28
51100.000910457085,0.814,0.28
51200.0007836305,0.722,0.346
51300.000664763196,0.792,0.356
51400.002225387056,0.75,0.318
51500.001260378514,0.758,0.332
51600.00071795288,0.81,0.25
51700.000336336125,1.032,0.38
51800.001313029556,0.87,0.33
51900.00457764726,0.762,0.354
52000.00340777693,0.786,0.298
52100.01235818034,0.72,0.318
52200.00127606467,0.53,0.196
52300.00120228786,0.87,0.354
52400.00243768539,0.856,0.186
52500.0019596602,0.748,0.448
52600.00037847218,0.67,0.198
52700.00052520332,0.748,0.32
52800.02040182822,0.912,0.292
52900.00254708566,0.726,0.316
53000.003772834214,0.982,0.212
53100.0011650895,0.782,0.36
53200.00150208031,0.498,0.362
53300.00184313331,1.07,0.192
53400.00857210041,0.74,0.258
53500.000092339185,0.798,0.348
53600.0049164476,0.814,0.258
53700.00314900297,0.622,0.392
53800.00479029212,0.75,0.376
53900.01739266358,0.654,0.12
54000.00710284168,0.924,0.474
54100.00203283715,0.668,0.352
54200.006465556056,0.686,0.344
54300.00203675319,0.716,0.232
54400.001007553285,0.816,0.472
54500.00827612445,0.79,0.312
54600.00023889324,0.608,0.39
54700.000701504905,0.796,0.38
54800.00178737498,0.792,0.282
54900.001432867626,0.906,0.382
55000.0005694803,0.888,0.348
55100.00118439418,0.748,0.462
55200.00449175398,0.806,0.388
55300.00530779984,0.628,0.196
55400.00116433152,0.586,0.208
55500.002518797286,0.518,0.278
55600.014087917865,0.672,0.31
55700.00327575587,0.896,0.326
55800.00204066315,0.734,0.32
55900.00145166069,0.794,0.344
56000.000012483746,0.754,0.304
56100.00179135552,0.728,0.366
56200.00103815657,0.772,0.222
56300.0007227956,0.962,0.482
56400.00236298211,0.762,0.244
56500.00351687835,0.748,0.294
56600.00439548612,0.808,0.4
56700.002825751915,0.642,0.288
56800.00655346608,0.746,0.468
56900.00131267125,0.512,0.13
57000.00071215872,0.786,0.626
57100.0015344407,0.738,0.278
57200.008149726826,0.772,0.348
57300.012596154374,0.568,0.166
57400.00343093956,0.886,0.49
57500.00169954268,0.754,0.41
57600.00039108397,0.7,0.34
57700.011398086455,0.71,0.19
57800.01772212193,0.618,0.306
57900.00142772815,0.756,0.26
58000.000691167705,0.77,0.278
58100.0002896223,0.806,0.376
58200.00215431852,0.628,0.184
58300.000987588355,0.87,0.426
58400.00641785313,0.782,0.198
58500.00306703118,0.706,0.382
58600.002746564205,0.872,0.37
58700.003810611364,0.56,0.234
58800.01580277773,0.8,0.522
58900.000556657214,0.768,0.2
59000.00210330264,0.736,0.428
59100.00922070477,0.822,0.264
59200.00948563125,0.828,0.368
59300.00151343734,0.732,0.162
59400.00257301521,0.532,0.276
59500.00162639269,0.894,0.404
59600.00026043608,0.742,0.312
59700.00212853874,0.63,0.182
59800.00477490426,0.686,0.406
59900.002439672804,0.568,0.45
60000.0030452126,0.788,0.298
60100.00027041197,0.774,0.296
60200.00114902432,0.868,0.22
60300.00024578676,1.02,0.404
60400.00540092976,0.606,0.216
60500.00218725342,0.878,0.216
60600.00152802456,0.696,0.222
60700.005508598246,0.852,0.382
60800.00266116706,0.718,0.246
60900.01589331749,0.754,0.312
61000.002015629194,0.692,0.204
61100.00712124395,0.702,0.426
61200.00515789266,0.78,0.212
61300.0041611844,0.568,0.4
61400.018553951726,0.658,0.148
61500.001829691,0.78,0.264
61600.000223274285,0.678,0.326
61700.00225129343,0.81,0.308
61800.00434298514,0.756,0.252
61900.00105469559,0.762,0.302
62000.00141282312,0.872,0.418
62100.002144836544,0.872,0.392
62200.00166711474,0.69,0.376
62300.000456838876,0.772,0.382
62400.00010928543,0.848,0.318
62500.003306638355,0.852,0.308
62600.000144590864,0.718,0.258
62700.009653779474,1.12,0.348
62800.00255613825,0.768,0.302
62900.0115948363,0.686,0.27
63000.00321057589,0.52,0.272
63100.00245050524,0.856,0.446
63200.00308393678,0.766,0.31
63300.00417893962,0.81,0.52
63400.00011214407,0.814,0.368
63500.0047676746,0.922,0.228
63600.00671760792,0.922,0.408
63700.01014338167,0.712,0.356
63800.000099166355,0.682,0.368
63900.00032723916,0.612,0.284
64000.00040105891,0.698,0.338
64100.01082486729,0.686,0.258
64200.002292869896,0.696,0.354
64300.00377773082,0.814,0.284
64400.00183050995,0.708,0.432
64500.00009513747,0.78,0.212
64600.00114375578,0.752,0.336
64700.000350904535,0.626,0.172
64800.00070277355,0.828,0.314
64900.00227119223,0.694,0.292
65000.00371787483,0.686,0.4
65100.00162477848,0.752,0.214
65200.014156165584,0.636,0.3
65300.0006198657,0.882,0.644
65400.00079583678,0.718,0.26
65500.008340704044,0.764,0.324
65600.00537831408,0.674,0.266
65700.00032004382,0.83,0.372
65800.00066084844,0.694,0.272
65900.00012712339,0.822,0.324
66000.01263048837,0.746,0.204
66100.00186070573,0.694,0.306
66200.00433901139,0.646,0.266
66300.00081932459,0.74,0.282
66400.00877462911,0.588,0.27
66500.00179909146,0.87,0.288
66600.00157215938,0.694,0.332
66700.0080006911,0.638,0.36
66800.00115126277,1.09,0.264
66900.00050648356,0.72,0.27
67000.00114285549,0.734,0.312
67100.00240694034,0.82,0.194
67200.0014774793,0.908,0.284
67300.01025826299,0.598,0.436
67400.00018724147,0.964,0.24
67500.00594403187,0.68,0.202
67600.01869432525,0.648,0.496
67700.00036534444,0.784,0.212
67800.00455104967,0.886,0.466
67900.00114396318,0.754,0.236
68000.00568284666,0.624,0.366
68100.01372011779,0.684,0.412
68200.005260881,0.652,0.196
68300.00027803768,0.68,0.282
68400.00318356254,0.742,0.338
68500.00451293823,0.588,0.204
68600.00659519038,0.828,0.338
68700.00008303543,0.582,0.348
68800.00467792053,0.932,0.334
68900.0083909762,0.914,0.21
69000.00434388578,1.022,0.302
69100.00329362781,0.548,0.232
69200.00004453397,0.934,0.348
69300.0003287025,0.734,0.248
69400.00313160427,0.616,0.268
69500.00164117994,0.724,0.218
69600.00299725213,0.7,0.39
69700.00191850605,1.008,0.152
69800.0006841316,0.776,0.42
69900.00130601354,0.812,0.338
70000.0009953483,0.71,0.3
70100.00150636467,0.792,0.354
70200.00063769259,0.848,0.23
70300.00060390463,0.864,0.362
70400.00043069418,0.764,0.274
70500.00244788437,0.852,0.336
70600.01542864917,0.552,0.22
70700.00058372105,0.714,0.384
70800.00421800753,0.832,0.326
70900.00480739922,0.97,0.392
71000.00037841761,0.954,0.396
71100.01131221956,0.774,0.286
71200.0000567989,0.86,0.258
71300.00118380808,0.68,0.31
71400.00188955599,0.714,0.316
71500.00184240032,0.828,0.254
71600.00441297155,0.698,0.34
71700.00799104897,0.68,0.352
71800.00384625513,0.894,0.226
71900.00082666974,0.832,0.228
72000.00431631574,0.72,0.378
72100.00109610094,0.756,0.312
72200.00000236041,0.798,0.404
72300.0030929613,0.738,0.298
72400.00587526985,0.544,0.362
72500.00453754708,0.758,0.22
72600.00089751108,0.868,0.392
72700.00765483771,0.878,0.362
72800.00972061463,0.75,0.29
72900.00145954017,0.722,0.48
73000.00273730075,0.77,0.354
73100.00172704365,0.71,0.278
73200.0002954463,0.674,0.252
73300.00023965347,0.656,0.372
73400.00115182131,0.804,0.338
73500.00643463407,0.496,0.184
73600.00130561713,0.734,0.288
73700.00061036862,1.012,0.328
73800.0103416369,0.668,0.246
73900.00639375254,0.91,0.456
74000.0000666066,0.782,0.434
74100.00159651035,0.902,0.328
74200.00061619934,0.598,0.272
74300.00265831023,0.614,0.26
74400.00321453322,0.964,0.292
74500.00392426932,0.762,0.382
74600.00581937536,1.078,0.362
74700.01126070993,0.744,0.276
74800.00683895536,0.816,0.356
74900.00057501913,0.622,0.32
75000.00293388196,0.896,0.37
75100.01004402601,0.858,0.184
75200.00603425443,0.774,0.358
75300.00001180968,1.172,0.456
75400.00108451155,0.772,0.274
75500.00027032637,0.684,0.36
75600.00410365996,0.692,0.212
75700.00111342187,0.834,0.436
75800.00422845391,0.672,0.302
75900.00066364282,0.622,0.428
76000.00159403062,0.92,0.23
76100.00056783312,0.644,0.294
76200.00066365594,0.938,0.366
76300.00226800906,0.762,0.382
76400.00179361383,0.816,0.254
76500.00055481553,0.616,0.386
76600.00090879556,0.718,0.254
76700.00088945033,0.846,0.266
76800.0026511011,0.684,0.37
76900.00185976007,0.908,0.306
77000.00141549432,0.758,0.298
77100.01117500165,0.614,0.16
77200.0013823144,0.818,0.2
77300.0041873144,0.744,0.3
77400.00748796674,0.676,0.314
77500.00261066169,0.8,0.414
77600.00496000118,0.79,0.352
77700.00032080922,0.63,0.41
77800.00534620573,0.828,0.41
77900.01047930525,0.696,0.348
78000.00835126528,0.648,0.344
78100.00037371645,0.884,0.332
78200.00156605124,0.586,0.34
78300.00067389097,1.032,0.648
78400.00270603794,0.688,0.234
78500.00271438097,0.768,0.324
78600.00332175681,1.01,0.344
78700.00607974171,0.682,0.35
78800.00186100355,0.762,0.306
78900.00013652304,1.03,0.392
79000.00067501483,0.65,0.338
79100.00019836721,0.872,0.492
79200.00444818268,0.634,0.212
79300.00644566142,0.666,0.186
79400.00230439723,0.76,0.314
79500.00138674637,0.736,0.506
79600.00666525992,0.722,0.306
79700.00273456702,0.65,0.388
79800.02215802991,0.65,0.396
79900.0009202395,0.516,0.186
80000.00872951362,0.806,0.234
80100.002768674,0.822,0.236
80200.00258361892,0.738,0.396
80300.001776458,0.896,0.39
80400.00361737172,0.664,0.274
80500.00350701936,0.664,0.38
80600.00352836879,0.68,0.314
80700.0011203106,0.562,0.206
80800.00571453005,0.702,0.332
80900.00012973962,0.714,0.288
81000.00336696071,0.832,0.458
81100.00617893101,0.718,0.45
81200.00015905326,0.738,0.306
81300.00410499415,0.656,0.186
81400.00034644264,0.758,0.33
81500.0010416878,0.806,0.376
81600.00109588781,0.656,0.312
81700.00052206832,0.876,0.252
81800.00026707457,0.782,0.238
81900.0005024096,0.8,0.324
82000.00315790785,0.74,0.194
82100.00370252569,0.688,0.316
82200.00019090003,0.872,0.36
82300.00097008274,0.77,0.206
82400.00165651501,0.748,0.362
82500.00145985023,0.79,0.314
82600.00065388258,0.958,0.15
82700.00024931692,0.634,0.302
82800.0013571021,0.876,0.264
82900.00038344994,0.67,0.268
83000.00012182888,0.692,0.432
83100.0010662699,0.796,0.3
83200.00662223833,0.906,0.214
83300.00004000816,0.918,0.46
83400.00158367246,0.576,0.226
83500.01369533969,0.866,0.362
83600.00272595439,0.728,0.284
83700.0015433233,0.918,0.188
83800.00094658992,0.696,0.368
83900.00143485237,0.884,0.386
84000.00188306846,0.796,0.266
84100.00153592987,0.708,0.29
84200.00196762149,0.882,0.42
84300.00153042669,0.826,0.374
84400.00183137994,0.594,0.23
84500.00204122462,0.886,0.472
84600.00251577896,0.678,0.204
84700.00037903155,0.736,0.456
84800.00450937201,0.75,0.386
84900.00199515001,0.782,0.264
85000.00238862746,0.716,0.234
85100.00580780965,0.712,0.2
85200.0014556819,0.766,0.592
85300.00371508095,0.836,0.362
85400.00182125474,0.588,0.216
85500.00160275695,0.78,0.2
85600.00255441095,0.722,0.448
85700.00123142685,0.788,0.182
85800.00530319056,0.788,0.4
85900.00009254171,0.722,0.368
86000.00384689159,0.756,0.38
86100.00147723444,0.596,0.346
86200.01942381097,0.866,0.33
86300.00024592603,0.622,0.214
86400.00148927333,0.726,0.372
86500.00012445693,0.856,0.356
86600.00153863229,0.742,0.244
86700.00661813846,0.81,0.396
86800.00099088904,0.662,0.258
86900.00457189197,0.66,0.416
87000.0040553786,0.844,0.28
87100.00062950997,0.826,0.46
87200.00319696315,0.7,0.434
