time,x,y
22600.000109824246,0.682,0.77
22700.0039502829,0.666,0.572
22800.00184988984,0.722,0.602
22900.010635511684,0.674,0.692
23000.000339336057,0.788,0.622
23100.002665051343,0.804,0.774
23200.000381803864,0.728,0.728
23300.000318817987,0.802,0.688
23400.006707228466,0.694,0.632
23500.001574645463,0.79,0.68
23600.002964119005,0.886,0.654
23700.00129219426,0.734,0.812
23800.003795610693,0.716,0.696
23900.00104233217,0.75,0.736
24000.00335073569,0.708,0.606
24100.000982560534,0.794,0.642
24200.003471759115,0.736,0.716
24300.003279511562,0.954,0.66
24400.000106949992,0.828,0.642
24500.002088149038,0.722,0.62
24600.000636787172,0.804,0.69
24700.000990661556,0.848,0.726
24800.001233054732,0.91,0.79
24900.00041098735,0.742,0.63
25000.006908732903,0.786,0.758
25100.000212573723,0.806,0.888
25200.00240691964,0.712,0.612
25300.001366003784,0.88,0.678
25400.00160275615,0.73,0.846
25500.000189167273,0.652,0.584
25600.001209067177,0.748,0.54
25700.000695665636,0.714,0.738
25800.000373620544,0.69,0.712
25900.002547641132,0.814,0.8
26000.001980216253,0.846,0.804
26100.00136430107,0.822,0.38
26200.000137903444,0.792,0.56
26300.00038550386,0.872,0.972
26400.001178695013,0.704,0.842
26500.00148557621,0.782,0.872
26600.00242071746,0.806,0.652
26700.003312899633,0.754,0.73
26800.008493306053,0.726,0.598
26900.000331866144,0.706,0.836
27000.001306506525,0.702,0.724
27100.000026463946,0.584,0.47
27200.000601768457,0.664,0.604
27300.000055495504,0.798,0.69
27400.00059242721,0.696,0.666
27500.00033624739,0.72,0.71
27600.00028769058,0.894,0.904
27700.00503111573,0.74,0.784
27800.000399189485,0.938,0.816
27900.001791598304,0.724,0.578
28000.000541805875,0.76,0.468
28100.000513330324,0.716,0.638
28200.000530959518,0.682,0.766
28300.00053525581,0.724,0.714
28400.00284180548,0.848,0.786
28500.003632783657,0.64,0.542
28600.00066065942,0.542,0.46
28700.000411699668,0.942,0.904
28800.0044493603,0.808,0.756
28900.00840050667,0.816,0.65
29000.01362121797,0.736,0.652
29100.0044214858,0.854,0.72
29200.001177070117,0.788,0.748
29300.00111356723,0.882,0.866
29400.00569737085,0.592,0.488
29500.000137049403,0.778,0.726
29600.000834567494,0.674,0.76
29700.002108058456,0.662,0.686
29800.000722931363,0.79,0.6
29900.003659569742,0.714,0.664
30000.004451870547,0.654,0.686
30100.000441111362,0.562,0.488
30200.005839953043,0.662,0.556
30300.00138094196,0.714,0.706
30400.000052573894,0.854,0.662
30500.00032847141,0.734,0.782
30600.00012451391,0.902,0.656
30700.001114764545,0.83,0.856
30800.000916782676,0.826,0.582
30900.002913358225,0.652,0.794
31000.00839147043,0.656,0.648
31100.000524371364,0.806,0.704
31200.00142431655,0.608,0.546
31300.001992880912,0.728,0.646
31400.002031029384,0.678,0.612
31500.00630624962,0.742,0.72
31600.00101267041,0.724,0.688
31700.003001329285,0.758,0.648
31800.003482091197,0.776,0.854
31900.00051796806,0.706,0.828
32000.000168979517,0.64,0.608
32100.00341800943,0.768,0.784
32200.00290256447,0.698,0.718
32300.001939029484,0.624,0.668
32400.000071509177,0.788,0.808
32500.00082218729,0.658,0.63
32600.00493848688,0.724,0.766
32700.001016724174,0.692,0.59
32800.000899914914,0.686,0.618
32900.00514714723,0.716,0.686
33000.000080168946,0.712,0.77
33100.005814641605,0.866,0.648
33200.001412703416,0.706,0.518
33300.00421425138,0.72,0.63
33400.00006881558,0.716,0.762
33500.0002647188,0.718,0.614
33600.00031661134,0.784,0.854
33700.00048216563,0.82,0.854
33800.00370402792,0.618,0.628
33900.00976413477,0.742,0.646
34000.00044287133,0.842,0.804
34100.00313696264,0.908,0.756
34200.00146189231,0.808,0.706
34300.00170094886,0.778,0.63
34400.00562636466,0.694,0.542
34500.008774598966,0.796,0.648
34600.00069252972,0.8,0.638
34700.00005639625,0.722,0.658
34800.00189281082,0.674,0.694
34900.00224124053,0.812,0.748
35000.01492930068,0.764,0.61
35100.00012140088,0.846,0.948
35200.000363268,0.704,0.754
35300.0028561756,0.678,0.686
35400.00141030638,0.826,0.694
35500.00062315293,0.85,0.684
35600.00156625376,0.946,0.772
35700.009787284456,0.784,0.692
35800.00150452791,0.752,0.552
35900.00040779648,0.692,0.722
36000.00057457511,0.812,0.744
36100.001684183524,0.884,0.768
36200.000938328296,0.898,0.594
36300.001074652755,0.88,0.884
36400.00118208645,1.008,0.792
36500.00018807051,0.866,0.86
36600.001982113674,0.82,0.692
36700.0048180062,0.598,0.686
36800.00164678061,0.772,0.688
36900.00138637564,0.614,0.734
37000.00243372897,0.752,0.694
37100.00141502167,0.708,0.738
37200.00233627669,0.764,0.796
37300.00032255266,0.706,0.796
37400.00061252187,0.934,0.786
37500.00088238739,0.684,0.87
37600.00391829294,0.726,0.732
37700.00527180469,0.682,0.646
37800.007720342874,0.638,0.67
37900.0067775437,0.676,0.714
38000.00008934744,0.79,0.672
38100.00038389237,0.736,0.772
38200.000478308,0.882,0.908
38300.00034664891,0.774,0.71
38400.0001865807,0.658,0.532
38500.00022861254,0.92,0.644
38600.00232008727,0.674,0.746
38700.00658855825,0.788,0.766
38800.00530542128,0.646,0.488
38900.00166601353,0.642,0.686
39000.00120627245,0.672,0.738
39100.00717972885,0.718,0.712
39200.004234488006,0.792,0.68
39300.00318295649,0.78,0.736
39400.00153771821,0.696,0.46
39500.01243193534,0.762,0.736
39600.00834283753,0.902,0.702
39700.00502137284,0.698,0.562
39800.002680745296,0.79,0.55
39900.001082132876,0.774,0.568
40000.01767157722,0.814,0.738
40100.00284440647,0.576,0.648
40200.00072017571,0.908,0.872
40300.003990199155,0.704,0.628
40400.00028125551,0.716,0.728
40500.00280939112,0.774,0.552
40600.00104936945,0.722,0.596
40700.00017951473,0.874,0.848
40800.00580689972,0.62,0.662
40900.00499958303,0.746,0.836
41000.000616198835,0.828,0.7
41100.0027271197,0.836,0.744
41200.00316158963,0.838,0.854
41300.00034722608,0.746,0.828
41400.00278843422,0.788,0.854
41500.00092078532,0.71,0.59
41600.00191155052,0.666,0.636
41700.00181627086,0.734,0.59
41800.0013297454,0.698,0.672
41900.00357490414,0.688,0.816
42000.002363452506,0.746,0.692
42100.0002146865,0.816,0.612
42200.00532257982,0.83,0.82
42300.00260559554,0.894,0.854
42400.004001980924,0.748,0.834
42500.00127423269,0.704,0.534
42600.002300845044,0.72,0.686
42700.00025858146,0.808,0.812
42800.00074168864,0.806,0.88
42900.011656827286,0.734,0.74
43000.002259118584,0.84,0.9
43100.00452115961,0.578,0.508
43200.00244959985,0.746,0.606
43300.00008971329,0.824,0.644
43400.00039277122,0.746,0.642
43500.00088657029,0.812,0.824
43600.00073787414,0.876,0.778
43700.007660303076,0.724,0.648
43800.000246362964,0.868,0.778
43900.0002358829,0.624,0.652
44000.00093670576,0.604,0.596
44100.000039649996,0.832,0.762
44200.000322844935,0.666,0.778
44300.00036673693,0.742,0.73
44400.000102828104,0.614,0.51
44500.001613637025,0.79,0.622
44600.00297286063,0.892,0.752
44700.00188723139,0.842,0.734
44800.00302227988,0.712,0.712
44900.00104420934,0.688,0.618
45000.001285290105,0.738,0.634
45100.00008550933,0.646,0.574
45200.0032120628,0.698,0.708
45300.00142682228,0.708,0.75
45400.00202716412,0.794,0.812
45500.000967447435,0.884,0.788
45600.00129953248,0.788,0.52
45700.00212028589,0.684,0.728
45800.00279122566,0.826,0.642
45900.000346519104,0.67,0.58
46000.00039246325,0.594,0.488
46100.00189500481,0.806,0.792
46200.000269095406,0.738,0.608
46300.00050983413,0.802,0.818
46400.01078152848,0.718,0.66
46500.00158738324,0.74,0.634
46600.00031687232,0.664,0.568
46700.00065814651,0.592,0.648
46800.01076102312,0.792,0.652
46900.001385074815,0.69,0.68
47000.00159970721,0.748,0.778
47100.00415235603,0.718,0.726
47200.000159151474,0.742,0.712
47300.00260444217,0.798,0.796
47400.001747533875,0.896,0.704
47500.002555204795,0.726,0.558
47600.00791561431,0.788,0.642
47700.00661832555,0.842,0.598
47800.00610672302,0.666,0.552
47900.00253221043,0.742,0.666
48000.01656903811,0.57,0.59
48100.00069207872,0.738,0.55
48200.00000825526,0.862,0.506
48300.00175657309,0.798,0.81
48400.00110722107,0.804,0.66
48500.003886561644,0.954,0.528
48600.00118379769,0.72,0.792
48700.00155451707,0.712,0.612
48800.00200566862,0.764,0.688
48900.00366390061,0.77,0.836
49000.00210193592,0.756,0.502
49100.0116647252,0.838,0.756
49200.001600148506,0.59,0.778
49300.00071227571,0.864,0.904
49400.00517379974,0.858,0.702
49500.00291697661,0.742,0.7
49600.00228853012,0.836,0.518
49700.000960672885,0.806,0.614
49800.00175386483,0.748,0.786
49900.00995273951,0.82,0.88
50000.00037435105,0.774,0.776
50100.000398750024,0.714,0.556
50200.00207862347,0.872,0.768
50300.001115921455,0.654,0.532
50400.00272668773,0.678,0.656
50500.00046139416,0.852,0.8
50600.00229952352,0.858,0.72
50700.00319835298,0.686,0.478
50800.008016036976,0.686,0.81
50900.001329686515,0.64,0.516
51000.00055237908,0.974,0.79
51100.0002547784,0.812,0.694
51200.00043471967,0.802,0.728
51300.003154255144,0.996,0.728
51400.00241151122,0.868,0.83
51500.00077201473,0.718,0.558
51600.00066543518,0.676,0.662
51700.00067719026,0.8,0.728
51800.00283922381,0.796,0.744
51900.00442775683,0.884,0.698
52000.00448830167,0.706,0.568
52100.00183067487,0.72,0.674
52200.001984277675,0.84,0.678
52300.00231575268,0.72,0.764
52400.00800370256,0.782,0.682
52500.003544894425,0.846,0.612
52600.0000898674,0.862,0.668
52700.006245115124,0.636,0.584
52800.000556499464,0.78,0.762
52900.00251152323,0.732,0.676
53000.01075235281,0.578,0.58
53100.00237233668,0.876,0.892
53200.00701230991,0.766,0.772
53300.000918881,0.762,0.642
53400.00030236008,0.66,0.748
53500.005490761796,0.812,0.638
53600.00022219142,0.722,0.666
53700.0014631296,0.972,0.81
53800.000378722034,0.716,0.704
53900.00019408998,0.6,0.672
54000.000026570844,0.888,0.628
54100.00019455076,0.872,0.676
54200.00670913592,0.656,0.648
54300.00331183442,0.756,0.666
54400.00008377673,0.856,0.736
54500.000677632175,0.774,0.752
54600.00082320498,0.854,0.744
54700.00222340191,0.782,0.678
54800.00173606282,0.524,0.426
54900.00463824191,0.862,0.606
55000.009779481465,0.628,0.832
55100.0008481391,0.712,0.574
55200.00030276276,0.776,0.786
55300.00126981258,0.872,0.66
55400.002529060286,0.952,0.8
55500.00388157535,0.71,0.626
55600.000947187764,0.61,0.786
55700.00003099299,0.78,0.642
55800.00346317221,0.806,0.592
55900.002852296246,0.7,0.754
56000.000496003864,0.77,0.772
56100.00027786835,0.738,0.664
56200.00021618822,0.772,0.668
56300.00026146193,0.822,0.856
56400.00339404088,0.854,0.734
56500.00305216181,0.748,0.862
56600.00235227685,0.624,0.654
56700.00125297678,0.788,0.718
56800.001896641974,0.744,0.736
56900.000384238694,0.76,0.67
57000.00061449432,0.716,0.61
57100.000803228555,0.694,0.822
57200.00063636312,0.732,0.61
57300.001048486745,0.806,0.722
57400.00220756969,0.892,0.664
57500.000242603935,0.834,0.684
57600.0007558024,0.684,0.712
57700.00188274444,0.886,0.762
57800.00516609906,0.786,0.624
57900.000087687455,0.488,0.456
58000.00165846348,0.786,0.762
58100.00061606027,0.546,0.56
58200.00199664918,0.672,0.608
58300.001666355245,0.806,0.552
58400.002249612124,0.652,0.608
58500.00320211947,0.906,0.668
58600.0006154702,0.728,0.586
58700.00035870513,0.734,0.586
58800.011068473665,0.844,0.732
58900.00199262143,0.702,0.546
59000.001358994225,0.556,0.694
59100.002390220354,0.896,0.744
59200.00081234145,0.744,0.892
59300.0017950578,0.902,0.748
59400.014592076426,0.636,0.638
59500.00189079256,0.756,0.68
59600.000352010604,0.702,0.684
59700.000075242046,0.802,0.68
59800.00027468914,0.778,0.608
59900.01175566999,0.664,0.604
60000.003364752134,0.786,0.752
60100.01579633598,0.72,0.686
60200.00091820066,0.896,0.934
60300.001993020924,0.776,0.74
60400.00124889878,0.758,0.792
60500.00190353735,0.664,0.706
60600.00788362831,0.696,0.504
60700.000863871915,0.724,0.74
60800.00017105065,0.722,0.614
60900.00282726733,0.784,0.736
61000.00281534179,0.84,0.876
61100.00159547071,0.838,0.866
61200.00249918227,0.904,0.544
61300.0016932816,0.662,0.628
61400.00340531573,0.696,0.726
61500.00149971747,0.888,0.6
61600.005929377476,0.708,0.79
61700.00221972584,0.71,0.702
61800.0015118374,0.64,0.616
61900.00119220754,0.656,0.62
62000.00240065217,0.73,0.754
62100.00072672916,0.74,0.502
62200.0035168463,0.6,0.552
62300.00103176616,0.776,0.656
62400.00242634195,0.744,0.698
62500.000367133856,0.818,0.89
62600.000279600274,0.732,0.616
62700.00448114459,0.848,0.912
62800.00143767831,0.632,0.7
62900.000662018385,0.742,0.752
63000.00079826812,0.734,0.684
63100.00056111356,0.852,0.51
63200.00035431083,0.764,0.552
63300.00080556051,0.714,0.546
63400.00202914081,0.84,0.77
63500.00100461286,0.78,0.692
63600.00227133021,0.78,0.856
63700.00023623706,0.724,0.668
63800.00006237636,0.734,0.716
63900.000104371524,0.744,0.498
64000.003285133535,0.726,0.65
64100.00964669871,0.578,0.744
64200.0021190417,0.816,0.726
64300.00584842759,0.712,0.632
64400.00189936451,0.71,0.838
64500.000217912515,0.67,0.784
64600.00605842276,0.756,0.766
64700.00130841459,0.638,0.678
64800.00409630087,0.86,0.734
64900.000377298245,0.828,0.748
65000.000408835855,0.784,0.642
65100.001852635105,0.668,0.602
65200.00081494769,0.77,0.818
65300.00073649066,0.73,0.666
65400.004576471714,0.844,0.748
65500.00178169486,0.746,0.768
65600.00248430908,0.712,0.63
65700.00298417546,0.702,0.68
65800.00071073584,0.722,0.488
65900.00480615588,0.786,0.674
66000.00325283853,0.688,0.752
66100.00636987225,0.652,0.498
66200.00378455271,0.776,0.748
66300.00279531808,0.84,0.71
66400.00125097144,0.758,0.58
66500.00286967037,0.686,0.59
66600.00223643165,0.654,0.66
66700.00082565405,0.814,0.742
66800.00336652728,0.808,0.698
66900.00080918093,0.812,0.892
67000.00048010473,0.724,0.694
67100.00253764611,0.814,0.68
67200.00060734729,0.898,0.914
67300.00722807646,0.686,0.72
67400.00318139272,0.786,0.694
67500.00208522996,0.64,0.698
67600.00076740369,0.726,0.556
67700.00103834746,0.726,0.614
67800.00485010433,0.878,0.802
67900.00119002718,0.744,0.464
68000.00868535899,0.724,0.61
68100.00003147109,0.878,0.768
68200.00200295816,0.982,0.644
68300.00222355433,0.78,0.73
68400.00759730974,0.716,0.628
68500.00044470279,0.652,0.716
68600.00093458506,0.608,0.626
68700.00384658261,0.738,0.762
68800.00137086974,0.768,0.686
68900.00170143132,0.708,0.616
69000.00320421174,0.796,0.692
69100.00021990834,0.942,0.532
69200.00357297943,0.882,0.788
69300.00027344031,0.644,0.75
69400.00369675027,0.792,0.55
69500.0007004429,0.686,0.686
69600.00380334313,0.76,0.884
69700.00043272252,0.788,0.518
69800.00058742538,0.842,0.83
69900.00098041224,0.824,0.84
70000.00408937223,0.794,0.682
70100.0022979395,0.716,0.666
70200.00297024965,0.782,0.806
70300.00147360154,0.742,0.606
70400.00013603023,0.806,0.776
70500.00758573861,0.776,0.618
70600.00022321264,0.782,0.65
70700.00600898103,0.818,0.678
70800.00114166329,0.778,0.52
70900.00625133292,0.702,0.66
71000.00726400621,0.664,0.678
71100.00007784348,0.746,0.662
71200.00268399747,0.778,0.936
71300.00627092198,0.77,0.784
71400.00139023956,0.61,0.706
71500.0002464732,0.842,0.83
71600.00288663045,0.544,0.376
71700.00072738668,0.794,0.688
71800.00143275163,0.788,0.746
71900.0156047803,0.808,0.648
72000.000726416,0.598,0.808
72100.00038938897,0.86,0.714
72200.00238296218,0.604,0.702
72300.00325064748,0.626,0.546
72400.00604968028,0.742,0.834
72500.0040425904,0.79,0.65
72600.01104979005,0.754,0.692
72700.00140062366,0.66,0.848
72800.00058296185,0.756,0.588
72900.00203399856,0.672,0.542
73000.00618403425,0.682,0.7
73100.0042407917,0.682,0.772
73200.00709560998,0.816,0.754
73300.0004083761,0.79,0.742
73400.00210315578,0.728,0.634
73500.00240742031,0.692,0.694
73600.00309951653,0.832,0.662
73700.00014399203,0.802,0.62
73800.00097981076,0.774,0.592
73900.00111157408,0.812,0.756
74000.00089000391,0.832,0.596
74100.0003856025,0.704,0.766
74200.00032322726,0.614,0.672
74300.00184424697,0.74,0.708
74400.00134746602,0.714,0.698
74500.00071272418,0.908,0.798
74600.00310777857,0.808,0.712
74700.00008096625,0.79,0.644
74800.00481090104,0.754,0.618
74900.00239826678,0.952,0.986
75000.00489720661,0.822,0.598
75100.00082812905,0.67,0.644
75200.00391727472,0.74,0.612
75300.00015954775,0.688,0.51
75400.00073459283,0.678,0.868
75500.00153367037,0.71,0.692
75600.00348642978,0.696,0.626
75700.00325507497,0.71,0.664
75800.00956341081,0.69,0.674
75900.0038053545,0.756,0.46
76000.0005359536,0.814,0.702
76100.00051656265,0.956,0.896
76200.00155800086,0.716,0.798
76300.00255549238,0.674,0.692
76400.00102035706,0.764,0.644
76500.00595979718,0.762,0.794
76600.00298143047,0.6,0.454
76700.00097061264,0.812,0.616
76800.00044964439,0.764,0.726
76900.00216866877,0.808,0.598
77000.00187006059,0.832,0.706
77100.00095061585,0.794,0.71
77200.00195996264,0.768,0.804
77300.00352722949,0.918,0.864
77400.00079572218,0.798,0.558
77500.00006636672,0.9,0.754
77600.00197881307,0.588,0.576
77700.0000660878,0.744,0.618
77800.000030856,0.614,0.534
77900.00019830129,0.554,0.488
78000.00408438951,0.712,0.646
78100.0001403051,0.636,0.524
78200.00139301736,0.726,0.758
78300.00362168602,0.734,0.736
78400.0035331286,0.658,0.694
78500.00155157578,0.614,0.514
78600.00225804116,0.6,0.532
78700.00120378062,0.662,0.59
78800.0013081761,0.766,0.642
78900.00149195467,0.656,0.66
79000.00557925453,0.77,0.688
79100.00443389534,0.85,0.836
79200.00273436625,0.894,0.756
79300.00256035953,0.82,0.676
79400.00507641063,0.806,0.692
79500.00148315675,0.63,0.54
79600.00063125607,0.714,0.696
79700.01188695604,0.72,0.618
79800.00214003993,0.792,0.706
79900.00091617194,0.84,0.546
80000.00027435273,0.762,0.536
80100.00112486808,0.692,0.59
80200.00227198286,0.682,0.674
80300.01373033224,0.74,0.75
80400.00077813223,0.794,0.674
80500.00241567817,0.888,0.73
80600.01006827535,0.764,0.696
80700.0007747824,0.776,0.84
80800.00259659137,0.656,0.642
80900.00038117482,0.716,0.64
81000.00082513913,0.688,0.8
81100.00600800577,0.744,0.706
81200.00820527946,0.838,0.698
81300.00421536864,0.86,0.832
81400.00038384167,0.878,0.92
81500.00141778111,0.592,0.632
81600.00055050761,0.844,0.736
81700.00010360176,0.968,0.942
81800.0053963259,0.77,0.594
81900.00023995237,0.774,0.716
82000.0047964205,0.724,0.622
82100.00106498877,0.834,0.754
82200.00064881949,0.77,0.678
82300.00323024612,0.846,0.646
82400.00205579455,0.74,0.626
82500.0001838737,0.648,0.71
82600.0005691987,0.698,0.66
82700.00395299477,0.652,0.54
82800.00081530328,0.704,0.662
82900.00050707448,0.762,0.628
83000.00054869603,0.71,0.836
83100.0006606376,0.646,0.814
83200.00186031694,0.784,0.57
83300.005234044,0.816,0.564
83400.00031080238,0.718,0.726
83500.00029861825,0.824,0.758
83600.00785183907,0.67,0.652
83700.0014639856,0.808,0.574
83800.00201146962,0.912,0.838
83900.00431284029,0.828,0.802
84000.00147064762,0.82,0.848
84100.0008291174,0.734,0.61
84200.00153673193,0.672,0.804
84300.0022534666,0.766,0.672
84400.00011214912,0.758,0.708
84500.00449531873,0.848,0.554
84600.0018677858,0.802,0.722
84700.00067578067,0.756,0.66
84800.00179947724,0.73,0.634
84900.0017366264,0.704,0.646
85000.00672118014,0.75,0.732
85100.00374434919,0.772,0.566
85200.00043588375,0.736,0.68
85300.00245630494,0.706,0.742
85400.00101954569,0.708,0.706
85500.00486026617,0.652,0.754
85600.00012449115,0.83,0.61
85700.00193234804,0.692,0.764
85800.00012701043,0.84,0.728
85900.00118262664,0.662,0.476
86000.00252449443,0.732,0.77
86100.01332532374,0.808,0.768
86200.00920339434,0.76,0.598
86300.0009014647,0.748,0.828
86400.00155287997,0.714,0.688
86500.00237096022,0.748,0.692
86600.00009577359,0.836,0.834
86700.00013905886,0.764,0.662
86800.00020858913,0.638,0.54
86900.00759518136,0.736,0.764
87000.00195418404,0.692,0.544
87100.00160381781,0.702,0.598
87200.00295311512,0.784,0.546
